test_row_position,source_row_index,y_true,y_pred_mix,component_inchi_0,fraction_0,pure_pred_0,component_inchi_1,fraction_1,pure_pred_1,component_inchi_2,fraction_2,pure_pred_2,component_inchi_3,fraction_3,pure_pred_3,n_components,weighted_pure_pred,predicted_excess,reference_ideal_value,reference_excess_value,ideal_error,excess_error
26,461,28.5,39.65422821044922,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.641,66.80635070800781,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.359,9.837102890014648,,0.0,,,0.0,,2,46.35439074134826,-6.700162530899043,43.768,-15.268,2.5863907413482607,8.567837469100958
27,462,26.5,34.214229583740234,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.51,66.80635070800781,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.49,9.837102890014648,,0.0,,,0.0,,2,38.89141927719116,-4.677189693450927,37.48,-10.979999999999997,1.4114192771911647,6.30281030654907
28,463,22.5,27.26080322265625,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.599,9.837102890014648,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.401,66.80635070800781,,0.0,,,0.0,,2,32.68177126502991,-5.420968042373659,32.248000000000005,-9.748000000000005,0.43377126502990393,4.327031957626346
29,464,20.5,21.42723846435547,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.692,9.837102890014648,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.308,66.80635070800781,,0.0,,,0.0,,2,27.38363121795654,-5.956392753601072,27.784,-7.283999999999999,-0.4003687820434578,1.3276072463989266
30,465,19.5,17.61724853515625,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.771,9.837102890014648,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.229,66.80635070800781,,0.0,,,0.0,,2,22.883060640335085,-5.265812105178835,23.992,-4.492000000000001,-1.108939359664916,-0.773812105178834
31,466,19.5,14.888545989990234,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.839,9.837102890014648,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.161,66.80635070800781,,0.0,,,0.0,,2,19.00915178871155,-4.120605798721314,20.728,-1.2280000000000015,-1.7188482112884529,-2.8926057987213127
32,467,19.5,12.770370483398438,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.9,9.837102890014648,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.1,66.80635070800781,,0.0,,,0.0,,2,15.534027671813966,-2.7636571884155288,17.8,1.6999999999999993,-2.2659723281860344,-4.463657188415528
33,468,17.5,11.156768798828123,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.953,9.837102890014648,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.047,66.80635070800781,,0.0,,,0.0,,2,12.514657537460328,-1.3578887386322016,15.256,2.244,-2.741342462539672,-3.601888738632202
34,469,2.75,1.8878135681152344,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.832,1.6198272705078125,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.168,9.837102890014648,,0.0,,,0.0,,2,3.0003295745849607,-1.1125160064697264,5.5120000000000005,-2.7620000000000005,-2.5116704254150397,1.649483993530274
35,470,2.75,2.2268104553222656,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.687,1.6198272705078125,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.313,9.837102890014648,,0.0,,,0.0,,2,4.191834539413453,-1.965024084091187,6.817,-4.067,-2.6251654605865475,2.101975915908813
36,471,3.75,2.363365173339844,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.562,1.6198272705078125,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.438,9.837102890014648,,0.0,,,0.0,,2,5.218993991851806,-2.8556288185119625,7.942,-4.192,-2.723006008148194,1.3363711814880377
37,472,3.75,2.558116912841797,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.548,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.452,1.6198272705078125,,0.0,,,0.0,,2,6.122894309997559,-3.564777397155762,8.932,-5.182,-2.8091056900024416,1.6172226028442385
38,473,3.75,3.323326110839844,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.646,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.354,1.6198272705078125,,0.0,,,0.0,,2,6.928187320709228,-3.6048612098693846,9.814,-6.064,-2.8858126792907717,2.4591387901306154
39,474,3.75,4.076751708984375,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.732,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.268,1.6198272705078125,,0.0,,,0.0,,2,7.634873023986816,-3.558121315002441,10.588,-6.838000000000001,-2.9531269760131833,3.27987868499756
40,475,4.75,4.866874694824219,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.81,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.19,1.6198272705078125,,0.0,,,0.0,,2,8.27582052230835,-3.408945827484132,11.29,-6.540000000000001,-3.0141794776916484,3.131054172515869
41,476,6.75,5.893234252929688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.879,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.121,1.6198272705078125,,0.0,,,0.0,,2,8.842812540054322,-2.949578287124634,11.911,-5.161,-3.068187459945678,2.2114217128753655
42,477,8.850000000000023,7.76292610168457,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.943,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.057,1.6198272705078125,,0.0,,,0.0,,2,9.36871817970276,-1.6057920780181885,12.486999999999998,-3.636999999999976,-3.1182818202972378,2.0312079219817876
43,478,7.850000000000023,8.593212127685547,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.966,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.034,1.6198272705078125,,0.0,,,0.0,,2,9.557715518951415,-0.9645033912658684,12.694,-4.843999999999976,-3.1362844810485857,3.879496608734108
44,479,10.850000000000025,9.428533554077148,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.989,9.837102890014648,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.011,1.6198272705078125,,0.0,,,0.0,,2,9.746712858200071,-0.3181793041229248,12.901,-2.0509999999999757,-3.1542871417999283,1.732820695877051
45,505,12.25,8.768941879272461,"InChI=1S/CH4O/c1-2/h2H,1H3",0.986,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.014,9.837102890014648,,0.0,,,0.0,,2,8.751182300567628,0.0177595787048332,12.014,0.2359999999999988,-3.2628176994323717,-0.2182404212951656
46,506,13.25,8.802112579345703,"InChI=1S/CH4O/c1-2/h2H,1H3",0.972,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.028,9.837102890014648,,0.0,,,0.0,,2,8.766601051330566,0.035511528015137,12.028,1.2219999999999995,-3.2613989486694344,-1.1864884719848625
47,507,12.25,8.835285186767578,"InChI=1S/CH4O/c1-2/h2H,1H3",0.958,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.042,9.837102890014648,,0.0,,,0.0,,2,8.782019802093506,0.0532653846740718,12.041999999999998,0.2080000000000019,-3.2599801979064917,-0.1547346153259301
48,508,12.25,8.869495391845703,"InChI=1S/CH4O/c1-2/h2H,1H3",0.943,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.057,9.837102890014648,,0.0,,,0.0,,2,8.798539892196656,0.0709554996490471,12.057,0.1930000000000014,-3.2584601078033444,-0.1220445003509543
49,509,13.25,8.902116775512695,"InChI=1S/CH4O/c1-2/h2H,1H3",0.928,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.072,9.837102890014648,,0.0,,,0.0,,2,8.815059982299806,0.0870567932128896,12.072,1.177999999999999,-3.2569400177001935,-1.0909432067871094
50,510,13.25,9.040931701660156,"InChI=1S/CH4O/c1-2/h2H,1H3",0.852,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.148,9.837102890014648,,0.0,,,0.0,,2,8.898761772155762,0.1421699295043943,12.148,1.1020000000000003,-3.2492382278442378,-0.959830070495606
51,511,13.25,9.102157592773438,"InChI=1S/CH4O/c1-2/h2H,1H3",0.771,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.229,9.837102890014648,,0.0,,,0.0,,2,8.98797025871277,0.1141873340606682,12.229,1.020999999999999,-3.24102974128723,-0.9068126659393309
52,512,13.25,9.067846298217772,"InChI=1S/CH4O/c1-2/h2H,1H3",0.684,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.316,9.837102890014648,,0.0,,,0.0,,2,9.083786781311035,-0.0159404830932636,12.316,0.934000000000001,-3.2322132186889654,-0.9499404830932646
53,513,13.25,9.083385467529297,"InChI=1S/CH4O/c1-2/h2H,1H3",0.59,8.735763549804688,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.41,9.837102890014648,,0.0,,,0.0,,2,9.187312679290772,-0.1039272117614746,12.41,0.8399999999999999,-3.2226873207092286,-0.9439272117614744
54,514,13.25,9.104459762573242,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.51,9.837102890014648,"InChI=1S/CH4O/c1-2/h2H,1H3",0.49,8.735763549804688,,0.0,,,0.0,,2,9.297446613311768,-0.1929868507385244,12.51,0.7400000000000002,-3.2125533866882314,-0.9329868507385246
55,515,15.25,9.142328262329102,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.618,9.837102890014648,"InChI=1S/CH4O/c1-2/h2H,1H3",0.382,8.735763549804688,,0.0,,,0.0,,2,9.416391262054445,-0.2740629997253414,12.618,2.632,-3.2016087379455556,-2.9060629997253415
56,516,15.150000000000034,9.156984329223633,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.735,9.837102890014648,"InChI=1S/CH4O/c1-2/h2H,1H3",0.265,8.735763549804688,,0.0,,,0.0,,2,9.545247964859009,-0.3882636356353757,12.735,2.4150000000000347,-3.189752035140991,-2.8032636356354104
57,517,13.150000000000034,9.35165023803711,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.862,9.837102890014648,"InChI=1S/CH4O/c1-2/h2H,1H3",0.138,8.735763549804688,,0.0,,,0.0,,2,9.685118061065674,-0.333467823028565,12.862,0.288000000000034,-3.1768819389343257,-0.621467823028599
58,580,-4.149999999999977,-1.2468986511230469,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.821,-3.268238067626953,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.179,13.884153366088867,,0.0,,,0.0,,2,-0.1979600009918214,-1.0489386501312254,-0.5086899999999996,-3.6413099999999776,0.3107299990081782,2.592371349868752
59,581,-3.1499999999999773,0.4226875305175781,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.671,-3.268238067626953,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.329,13.884153366088867,,0.0,,,0.0,,2,2.374898714065552,-1.9522111835479736,2.3248100000000003,-5.4748099999999775,0.05008871406555171,3.522598816452004
60,582,-3.1499999999999773,2.024009704589844,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.543,-3.268238067626953,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.457,13.884153366088867,,0.0,,,0.0,,2,4.570404817581176,-2.5463951129913323,4.74273,-7.892729999999977,-0.17232518241882389,5.346334887008645
61,583,-3.1499999999999773,3.649986267089844,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.567,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.433,-3.268238067626953,,0.0,,,0.0,,2,6.457167875289916,-2.8071816082000725,6.820629999999999,-9.970629999999977,-0.36346212471008243,7.163448391799904
62,584,-3.1499999999999773,5.474452972412109,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.662,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.338,-3.268238067626953,,0.0,,,0.0,,2,8.08664506149292,-2.6121920890808106,8.615179999999999,-11.765179999999976,-0.5285349385070788,9.152987910919165
63,585,-2.25,7.308343887329102,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.746,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.254,-3.268238067626953,,0.0,,,0.0,,2,9.52744594192505,-2.219102054595949,10.20194,-12.45194,-0.6744940580749503,10.232837945404052
64,586,-0.25,9.164314270019531,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.821,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.179,-3.268238067626953,,0.0,,,0.0,,2,10.813875299453734,-1.649561029434203,11.61869,-11.86869,-0.8048147005462667,10.219128970565798
65,587,1.75,11.0438232421875,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.887,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.113,-3.268238067626953,,0.0,,,0.0,,2,11.94593313407898,-0.9021098918914792,12.86543,-11.11543,-0.9194968659210208,10.21332010810852
66,588,8.75,12.596895217895508,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.946,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.054,-3.268238067626953,,0.0,,,0.0,,2,12.957924228668212,-0.3610290107727039,13.97994,-5.229939999999999,-1.0220157713317874,4.868910989227295
67,589,12.850000000000025,13.111909866333008,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.968,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.032,-3.268238067626953,,0.0,,,0.0,,2,13.33527684020996,-0.2233669738769528,14.39552,-1.545519999999975,-1.0602431597900388,1.322153026123022
68,590,16.850000000000023,13.375574111938477,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.979,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.021,-3.268238067626953,,0.0,,,0.0,,2,13.523953145980837,-0.1483790340423585,14.60331,2.2466900000000223,-1.0793568540191636,-2.395069034042381
69,591,22.850000000000023,13.641958236694336,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.99,13.884153366088867,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.01,-3.268238067626953,,0.0,,,0.0,,2,13.712629451751708,-0.0706712150573718,14.8111,8.038900000000023,-1.098470548248292,-8.109571215057395
70,611,4.650000000000034,3.146148681640625,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.866,1.6198272705078125,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",0.134,14.02216911315918,,0.0,,,0.0,,2,3.281741077423096,-0.1355923957824707,5.0318000000000005,-0.3817999999999664,-1.7500589225769043,0.24620760421749568
