prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
10,107,39.85000000000002,Celcius,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.8,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.2,,0.0,,0.0,39.85000000000002,36.67679,33.4,6.450000000000024,-0.576688385009767,37.25347671508789,36.676788330078125,21.5,38.0,32.0,40.0,5.0,65.0
11,108,39.85000000000002,Celcius,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.7,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.3,,0.0,,0.0,39.85000000000002,38.939175,35.1,4.750000000000021,1.0041423797607436,37.93503227233887,38.93917465209961,21.5,35.0,30.0,39.0,7.0,8.0
12,109,39.85000000000002,Celcius,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.6,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.4,,0.0,,0.0,39.85000000000002,41.865295,36.8,3.0500000000000256,3.2487075805664034,38.61658782958985,41.86529541015625,21.5,29.0,26.0,37.0,13.0,3.0
13,110,40.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.502,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.498,,0.0,,0.0,40.85000000000002,44.02456,38.534,2.316000000000024,4.7127845230102565,39.31177449798584,44.024559020996094,19.0,24.0,24.0,35.0,18.0,1.0
14,111,41.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.6,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.4,,0.0,,0.0,41.85000000000002,44.574512,40.2,1.65000000000002,4.594813537597659,39.979698944091794,44.57451248168945,17.5,23.0,22.0,33.0,25.0,2.0
15,112,41.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.699,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.301,,0.0,,0.0,41.85000000000002,43.865803,41.883,-0.0329999999999728,3.211363819122319,40.65443894577026,43.86580276489258,17.5,25.0,21.0,30.0,53.0,4.0
16,113,42.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.8,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.2,,0.0,,0.0,42.85000000000002,43.098415,43.6,-0.7499999999999787,1.7556053161621037,41.34281005859376,43.09841537475586,16.0,26.0,19.0,28.0,58.0,5.0
17,114,43.85000000000002,Celcius,molar,"InChI=1S/C12H26/c1-10(8-11(2,3)4)9-12(5,6)7/h10H,8-9H2,1-7H3",0.899,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.101,,0.0,,0.0,43.85000000000002,42.65915,45.283,-1.4329999999999783,0.641599109649654,42.01755006027222,42.65914916992188,12.5,27.0,17.0,27.0,67.0,10.0
18,437,-0.1499999999999772,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.8,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.1,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.1,,0.0,-0.1499999999999772,3.4156532,9.070000000000002,-9.21999999999998,-2.6158552169799805,6.031508445739746,3.4156532287597656,164.0,151.0,134.0,150.0,147.0,129.0
19,438,-5.75,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.7,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.2,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.1,,0.0,-5.75,-0.56196594,6.039999999999998,-11.79,-3.779085350036621,3.217119407653808,-0.5619659423828125,190.0,177.0,153.0,168.0,163.0,155.0
20,439,-8.849999999999966,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.6,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.3,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.1,,0.0,-8.849999999999966,-4.034176,3.009999999999999,-11.859999999999964,-4.436906242370606,0.4027303695678714,-4.034175872802734,200.0,192.0,167.0,181.0,164.0,161.0
21,440,-14.949999999999989,Celcius,molar,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.6,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.1,,0.0,-14.949999999999989,-10.657253,-6.08,-8.869999999999989,-2.616816520690918,-8.040436744689941,-10.65725326538086,201.0,201.0,191.0,201.0,145.0,130.0
22,441,-4.449999999999989,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.7,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.2,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,,0.0,-4.449999999999989,1.0303802,6.640000000000001,-11.08999999999999,-2.847542762756348,3.877923011779785,1.0303802490234375,187.0,168.0,151.0,163.0,159.0,136.0
23,442,-1.4499999999999886,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.8,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.1,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,,0.0,-1.4499999999999886,4.6094704,9.77,-11.219999999999988,-2.1929756164550787,6.802445983886719,4.609470367431641,170.0,142.0,128.0,144.0,161.0,122.0
24,459,39.5,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.956,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.044,,0.0,,0.0,39.5,63.10787,58.888,-19.388,-1.1918356094360265,64.2997038040161,63.10786819458008,24.0,11.0,11.0,11.0,186.0,88.0
25,460,33.5,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.801,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.199,,0.0,,0.0,33.5,48.154194,51.44800000000001,-17.948000000000008,-7.315276514053345,55.46947039222717,48.15419387817383,29.0,18.0,15.0,15.0,183.0,195.0
26,461,28.5,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.641,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.359,,0.0,,0.0,28.5,39.65423,43.768,-15.268,-6.700162530899043,46.35439074134826,39.65422821044922,33.0,34.0,18.0,23.0,177.0,191.0
27,462,26.5,Celcius,molar,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.51,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.49,,0.0,,0.0,26.5,34.21423,37.48,-10.979999999999997,-4.677189693450927,38.89141927719116,34.214229583740234,35.0,41.0,25.0,36.0,158.0,165.0
28,463,22.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.599,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.401,,0.0,,0.0,22.5,27.260803,32.248000000000005,-9.748000000000005,-5.420968042373659,32.68177126502991,27.26080322265625,41.0,49.0,36.0,48.0,151.0,174.0
29,464,20.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.692,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.308,,0.0,,0.0,20.5,21.427238,27.784,-7.283999999999999,-5.956392753601072,27.38363121795654,21.42723846435547,45.0,58.0,47.0,57.0,136.0,179.0
30,465,19.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.771,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.229,,0.0,,0.0,19.5,17.617249,23.992,-4.492000000000001,-5.265812105178835,22.883060640335085,17.61724853515625,48.0,64.0,55.0,65.0,110.0,171.0
31,466,19.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.839,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.161,,0.0,,0.0,19.5,14.888546,20.728,-1.2280000000000015,-4.120605798721314,19.00915178871155,14.888545989990234,48.0,71.0,63.0,73.0,66.0,159.0
32,467,19.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.9,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.1,,0.0,,0.0,19.5,12.7703705,17.8,1.6999999999999993,-2.7636571884155288,15.534027671813966,12.770370483398438,48.0,80.0,69.0,79.0,24.0,133.0
33,468,17.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.953,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.047,,0.0,,0.0,17.5,11.156769,15.256,2.244,-1.3578887386322016,12.514657537460328,11.156768798828123,55.0,89.0,77.0,91.0,20.0,95.0
34,469,2.75,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.832,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.168,,0.0,,0.0,2.75,1.8878136,5.5120000000000005,-2.7620000000000005,-1.1125160064697264,3.0003295745849607,1.8878135681152344,150.5,163.0,157.0,169.0,86.0,85.0
35,470,2.75,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.687,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.313,,0.0,,0.0,2.75,2.2268105,6.817,-4.067,-1.965024084091187,4.191834539413453,2.2268104553222656,150.5,160.0,150.0,161.0,105.0,111.0
36,471,3.75,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.562,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.438,,0.0,,0.0,3.75,2.3633652,7.942,-4.192,-2.8556288185119625,5.218993991851806,2.363365173339844,142.5,159.0,141.0,153.0,107.0,137.0
37,472,3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.548,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.452,,0.0,,0.0,3.75,2.558117,8.932,-5.182,-3.564777397155762,6.122894309997559,2.558116912841797,142.5,157.0,137.0,149.0,118.0,151.0
38,473,3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.646,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.354,,0.0,,0.0,3.75,3.323326,9.814,-6.064,-3.6048612098693846,6.928187320709228,3.323326110839844,142.5,152.0,127.0,142.0,127.0,152.0
39,474,3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.732,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.268,,0.0,,0.0,3.75,4.0767517,10.588,-6.838000000000001,-3.558121315002441,7.634873023986816,4.076751708984375,142.5,147.0,122.0,137.0,134.0,150.0
40,475,4.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.81,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.19,,0.0,,0.0,4.75,4.8668747,11.29,-6.540000000000001,-3.408945827484132,8.27582052230835,4.866874694824219,131.0,137.0,118.0,131.0,133.0,147.0
41,476,6.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.879,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.121,,0.0,,0.0,6.75,5.8932343,11.911,-5.161,-2.949578287124634,8.842812540054322,5.893234252929688,122.0,132.0,112.0,121.0,117.0,141.0
42,477,8.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.943,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.057,,0.0,,0.0,8.850000000000023,7.762926,12.486999999999998,-3.636999999999976,-1.6057920780181885,9.36871817970276,7.76292610168457,113.0,122.0,97.0,113.0,97.0,99.0
43,478,7.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.966,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.034,,0.0,,0.0,7.850000000000023,8.593212,12.694,-4.843999999999976,-0.9645033912658684,9.557715518951415,8.593212127685547,118.0,117.0,91.0,108.0,114.0,78.0
44,479,10.850000000000025,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.989,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.011,,0.0,,0.0,10.850000000000025,9.428534,12.901,-2.0509999999999757,-0.3181793041229248,9.746712858200071,9.428533554077148,96.5,96.0,87.0,105.0,74.0,56.0
45,505,12.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.986,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.014,,0.0,,0.0,12.25,8.768942,12.014,0.2359999999999988,0.0177595787048332,8.751182300567628,8.768941879272461,87.0,116.0,110.0,127.0,43.0,19.0
46,506,13.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.972,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.028,,0.0,,0.0,13.25,8.802113,12.028,1.2219999999999995,0.035511528015137,8.766601051330566,8.802112579345703,77.0,115.0,109.0,126.0,28.0,18.0
47,507,12.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.958,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.042,,0.0,,0.0,12.25,8.835285,12.041999999999998,0.2080000000000019,0.0532653846740718,8.782019802093506,8.835285186767578,87.0,114.0,108.0,125.0,45.0,17.0
48,508,12.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.943,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.057,,0.0,,0.0,12.25,8.869495,12.057,0.1930000000000014,0.0709554996490471,8.798539892196656,8.869495391845703,87.0,113.0,107.0,124.0,46.0,16.0
49,509,13.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.928,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.072,,0.0,,0.0,13.25,8.902117,12.072,1.177999999999999,0.0870567932128896,8.815059982299806,8.902116775512695,77.0,111.0,106.0,123.0,29.0,15.0
50,510,13.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.852,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.148,,0.0,,0.0,13.25,9.040932,12.148,1.1020000000000003,0.1421699295043943,8.898761772155762,9.040931701660156,77.0,108.0,105.0,120.0,31.0,13.0
51,511,13.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.771,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.229,,0.0,,0.0,13.25,9.102158,12.229,1.020999999999999,0.1141873340606682,8.98797025871277,9.102157592773438,77.0,104.0,103.0,119.0,34.0,14.0
52,512,13.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.684,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.316,,0.0,,0.0,13.25,9.067846,12.316,0.934000000000001,-0.0159404830932636,9.083786781311035,9.067846298217772,77.0,106.0,100.0,117.0,36.0,23.0
53,513,13.25,Celcius,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.59,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.41,,0.0,,0.0,13.25,9.083385,12.41,0.8399999999999999,-0.1039272117614746,9.187312679290772,9.083385467529297,77.0,105.0,99.0,116.0,37.0,37.0
54,514,13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.51,"InChI=1S/CH4O/c1-2/h2H,1H3",0.49,,0.0,,0.0,13.25,9.10446,12.51,0.7400000000000002,-0.1929868507385244,9.297446613311768,9.104459762573242,77.0,103.0,96.0,115.0,38.0,51.0
55,515,15.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.618,"InChI=1S/CH4O/c1-2/h2H,1H3",0.382,,0.0,,0.0,15.25,9.142328,12.618,2.632,-0.2740629997253414,9.416391262054445,9.142328262329102,62.0,102.0,94.0,111.0,15.0,54.0
56,516,15.150000000000034,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.735,"InChI=1S/CH4O/c1-2/h2H,1H3",0.265,,0.0,,0.0,15.150000000000034,9.156984,12.735,2.4150000000000347,-0.3882636356353757,9.545247964859009,9.156984329223633,63.0,101.0,90.0,109.0,16.0,61.0
57,517,13.150000000000034,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.862,"InChI=1S/CH4O/c1-2/h2H,1H3",0.138,,0.0,,0.0,13.150000000000034,9.35165,12.862,0.288000000000034,-0.333467823028565,9.685118061065674,9.35165023803711,81.0,97.0,89.0,106.0,42.0,58.0
58,580,-4.149999999999977,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.821,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.179,,0.0,,0.0,-4.149999999999977,-1.2468987,-0.5086899999999996,-3.6413099999999776,-1.0489386501312254,-0.1979600009918214,-1.2468986511230469,186.0,182.0,177.0,185.0,98.0,82.0
59,581,-3.1499999999999773,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.671,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.329,,0.0,,0.0,-3.1499999999999773,0.42268753,2.3248100000000003,-5.4748099999999775,-1.9522111835479736,2.374898714065552,0.4226875305175781,178.5,173.0,171.0,172.0,123.0,110.0
60,582,-3.1499999999999773,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.543,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.457,,0.0,,0.0,-3.1499999999999773,2.0240097,4.74273,-7.892729999999977,-2.5463951129913323,4.570404817581176,2.024009704589844,178.5,162.0,159.0,160.0,140.0,127.0
61,583,-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.567,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.433,,0.0,,0.0,-3.1499999999999773,3.6499863,6.820629999999999,-9.970629999999977,-2.8071816082000725,6.457167875289916,3.649986267089844,178.5,149.0,149.0,145.0,152.0,135.0
62,584,-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.662,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.338,,0.0,,0.0,-3.1499999999999773,5.474453,8.615179999999999,-11.765179999999976,-2.6121920890808106,8.08664506149292,5.474452972412109,178.5,135.0,138.0,134.0,162.0,128.0
63,585,-2.25,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.746,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.254,,0.0,,0.0,-2.25,7.308344,10.20194,-12.45194,-2.219102054595949,9.52744594192505,7.308343887329102,172.0,125.0,125.0,110.0,167.0,123.0
64,586,-0.25,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.821,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.179,,0.0,,0.0,-0.25,9.164314,11.61869,-11.86869,-1.649561029434203,10.813875299453734,9.164314270019531,165.0,100.0,114.0,99.0,165.0,103.0
65,587,1.75,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.887,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.113,,0.0,,0.0,1.75,11.043823,12.86543,-11.11543,-0.9021098918914792,11.94593313407898,11.0438232421875,157.0,90.0,88.0,95.0,160.0,77.0
66,588,8.75,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.946,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.054,,0.0,,0.0,8.75,12.596895,13.97994,-5.229939999999999,-0.3610290107727039,12.957924228668212,12.596895217895508,115.0,82.0,84.0,89.0,119.0,59.0
67,589,12.850000000000025,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.968,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.032,,0.0,,0.0,12.850000000000025,13.11191,14.39552,-1.545519999999975,-0.2233669738769528,13.33527684020996,13.111909866333008,83.0,77.0,83.0,87.0,69.0,52.0
68,590,16.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.979,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.021,,0.0,,0.0,16.850000000000023,13.375574,14.60331,2.2466900000000223,-0.1483790340423585,13.523953145980837,13.375574111938477,57.5,76.0,82.0,86.0,19.0,43.0
69,591,22.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.99,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.01,,0.0,,0.0,22.850000000000023,13.641958,14.8111,8.038900000000023,-0.0706712150573718,13.712629451751708,13.641958236694336,39.0,74.0,81.0,85.0,4.0,32.0
