prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
10,73,43.27,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.354,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.348,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.298,,0.0,43.27,42.356285,30.951000000000004,12.319,10.730688865661625,31.62559622955322,42.35628509521485,33.0,31.0,30.0,34.0,12.0,3.0
11,74,45.52,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.454,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.376,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.17,,0.0,45.52,47.371338,33.781,11.739000000000004,13.13871955871582,34.23261833190918,47.371337890625,30.0,28.0,28.0,32.0,15.0,1.0
12,75,57.14,-,molar,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.683,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.172,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.145,,0.0,57.14,59.0131,48.958,8.182000000000002,9.52638941764831,49.486710252761846,59.01309967041016,25.0,21.0,20.0,25.0,25.0,6.0
13,89,22.0,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.81,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.19,,0.0,,0.0,22.0,28.02843,23.119,-1.1189999999999998,3.2439869499206537,24.78444398880005,28.028430938720703,70.0,57.0,54.0,58.0,70.0,27.0
14,90,32.9,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.74,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.26,,0.0,,0.0,32.9,37.20318,29.426,3.4739999999999966,6.168564262390138,31.03461414337158,37.20317840576172,40.0,33.0,33.0,36.0,36.0,8.0
15,91,43.4,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.65,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.35,,0.0,,0.0,43.4,42.566734,37.535,5.865000000000002,3.496187114715582,39.07054719924926,42.56673431396485,32.0,30.0,26.0,31.0,30.0,21.0
16,92,53.2,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.56,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.44,,0.0,,0.0,53.2,52.03962,45.644,7.556000000000004,4.933139190673828,47.10648025512696,52.03961944580078,27.0,27.0,22.0,26.0,26.0,11.0
17,93,70.1,-,molar,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.68,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.32,,0.0,,0.0,70.1,79.10643,67.268,2.8319999999999936,10.570794982910158,68.53563507080078,79.10643005371094,20.0,6.0,15.0,15.0,41.0,4.0
18,94,17.1,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.83,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.17,,0.0,,0.0,17.1,6.4859924,,,-8.213814239501954,14.69980667114258,6.485992431640625,91.5,96.0,,94.0,,92.0
19,95,27.3,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.77,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.23,,0.0,,0.0,27.3,10.319941,,,-10.33707344055176,20.65701400756836,10.319940567016602,57.0,95.0,,74.0,,96.0
20,96,39.1,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.68,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.32,,0.0,,0.0,39.1,18.107567,,,-11.48525817871094,29.592825012207037,18.107566833496097,34.0,86.0,,38.0,,97.0
21,97,53.5,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.55,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.45,,0.0,,0.0,53.5,34.12265,,,-8.377457427978513,42.50010757446289,34.122650146484375,26.0,36.0,,28.0,,93.0
22,98,69.0,-,molar,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",0.65,"InChI=1S/CH4O/c1-2/h2H,1H3",0.35,,0.0,,0.0,69.0,60.230988,,,-2.1264778137207045,62.35746536254883,60.230987548828125,21.0,20.0,,17.0,,77.0
23,115,7.5,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.91,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.09,,0.0,,0.0,7.5,4.046234,,,-4.958664932250976,9.00489906311035,4.046234130859375,97.0,97.0,,97.0,,87.0
24,116,24.2,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.81,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.19,,0.0,,0.0,24.2,12.543734,,,-8.887661590576172,21.43139518737793,12.543733596801758,66.0,94.0,,70.0,,95.0
25,117,33.5,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.73,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.27,,0.0,,0.0,33.5,22.802128,,,-8.570464248657228,31.372592086791997,22.80212783813477,37.0,68.0,,35.0,,94.0
26,118,47.5,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.64,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.36,,0.0,,0.0,47.5,37.96857,,,-4.5878678894042935,42.55643859863281,37.96857070922852,29.0,32.0,,27.0,,86.0
27,119,61.1,-,molar,"InChI=1S/CH4O/c1-2/h2H,1H3",0.51,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.49,,0.0,,0.0,61.1,58.425034,,,-0.2858499908447243,58.71088356018066,58.42503356933594,24.0,23.0,,22.0,,70.0
28,120,72.6,-,molar,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.69,"InChI=1S/CH4O/c1-2/h2H,1H3",0.31,,0.0,,0.0,72.6,89.82547,,,6.261594161987304,83.56387580871582,89.82546997070312,19.0,1.0,,6.0,,7.0
29,134,68.3,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.581,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.419,,0.0,,0.0,68.3,55.850754,45.0251,23.274899999999995,4.9261154479980505,50.92463833618164,55.85075378417969,22.5,25.0,23.0,24.0,1.0,12.0
30,135,68.3,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.573,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.427,,0.0,,0.0,68.3,56.210556,45.7683,22.5317,4.667443328857424,51.543112701416014,56.21055603027344,22.5,24.0,21.0,23.0,2.0,13.0
31,136,77.5,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.553,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.447,,0.0,,0.0,77.5,62.05198,57.47370000000001,20.026299999999992,0.7678951110839733,61.28408395385743,62.051979064941406,17.5,18.0,19.0,20.0,3.0,58.0
32,137,77.5,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.561,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.439,,0.0,,0.0,77.5,62.437317,58.21690000000001,19.28309999999999,0.5347585754394544,61.9025583190918,62.43731689453125,17.5,17.0,18.0,18.0,5.0,63.0
33,138,87.9,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.736,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.264,,0.0,,0.0,87.9,72.722015,74.4744,13.425600000000005,-2.7096696777343823,75.43168505859376,72.72201538085938,11.5,14.0,12.0,13.0,9.0,78.0
34,139,87.9,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.742,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,0.258,,0.0,,0.0,87.9,73.16823,75.0318,12.868200000000002,-2.727312683105481,75.89554083251954,73.16822814941406,11.5,12.0,11.0,12.0,11.0,79.0
35,140,80.3,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0.536,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.464,,0.0,,0.0,80.3,58.900993,60.6224,19.6776,-0.0097915954589851,58.91078494262696,58.90099334716797,15.5,22.0,17.0,21.0,4.0,67.0
36,141,80.3,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.5,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0.5,,0.0,,0.0,80.3,60.51646,63.2,17.099999999999994,-0.8747348785400391,61.39119529724121,60.51646041870117,15.5,19.0,16.0,19.0,6.0,73.0
37,142,86.9,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.598,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0.402,,0.0,,0.0,86.9,65.11199,70.21679999999999,16.683200000000014,-3.0314316024780226,68.14342348480224,65.11199188232422,13.5,16.0,14.0,16.0,7.0,80.0
38,143,86.9,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.631,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0.369,,0.0,,0.0,86.9,66.78346,72.5796,14.320400000000006,-3.6336704521179257,70.41713297653199,66.78346252441406,13.5,15.0,13.0,14.0,8.0,82.0
39,144,92.7,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.77,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0.23,,0.0,,0.0,92.7,76.240585,82.53200000000001,10.167999999999992,-3.753687629699712,79.99427295684815,76.24058532714844,9.5,10.0,9.0,10.0,20.0,84.0
40,145,92.7,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.794,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",0.206,,0.0,,0.0,92.7,78.25845,84.25040000000001,8.44959999999999,-3.3894264907836917,81.64787985992432,78.25845336914062,9.5,8.0,7.0,8.0,24.0,81.0
41,146,95.4,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.639,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.361,,0.0,,0.0,95.4,73.053345,82.394,13.006,-6.583583198547359,79.63692792510986,73.0533447265625,7.5,13.0,10.0,11.0,10.0,91.0
42,147,95.4,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.667,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.333,,0.0,,0.0,95.4,74.570206,83.682,11.718000000000004,-6.323574073791505,80.89377976226807,74.57020568847656,7.5,11.0,8.0,9.0,16.0,90.0
43,148,98.2,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.715,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.285,,0.0,,0.0,98.2,77.357834,85.89,12.310000000000002,-5.690549049377438,83.04838291168213,77.35783386230469,5.5,9.0,6.0,7.0,13.0,89.0
44,149,98.2,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.74,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.26,,0.0,,0.0,98.2,78.924965,87.04,11.159999999999997,-5.245607147216802,84.17057205200196,78.92496490478516,5.5,7.0,5.0,5.0,17.0,88.0
45,150,100.1,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.799,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.201,,0.0,,0.0,100.1,82.74765,89.754,10.34599999999999,-4.071288276672362,86.81893842315674,82.74765014648438,3.5,5.0,4.0,4.0,19.0,85.0
46,151,100.1,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.819,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.181,,0.0,,0.0,100.1,84.05441,90.674,9.426000000000002,-3.662276893615712,87.71668973541259,84.05441284179688,3.5,4.0,3.0,3.0,22.0,83.0
47,152,101.5,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.894,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.106,,0.0,,0.0,101.5,88.973434,94.124,7.376000000000005,-2.109822708129883,91.08325715637208,88.97343444824219,1.5,3.0,2.0,2.0,27.0,76.0
48,153,101.5,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.905,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.095,,0.0,,0.0,101.5,89.68875,94.63,6.8700000000000045,-1.8882691574096668,91.5770203781128,89.68875122070312,1.5,2.0,1.0,1.0,28.0,75.0
49,255,33.8,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.528,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.401,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.071,,0.0,33.8,33.79266,31.345,2.4549999999999983,3.414276914596556,30.37838284492493,33.792659759521484,36.0,37.0,29.0,37.0,46.0,24.0
50,256,29.5,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.624,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.304,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.072,,0.0,29.5,30.524128,27.896,1.6039999999999992,3.399190078735355,27.124937881469723,30.52412796020508,49.0,45.0,36.0,45.0,51.0,26.0
51,257,23.9,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.762,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.165,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.073,,0.0,23.9,24.363232,22.956000000000003,0.9439999999999956,1.897210508346561,22.466021150588983,24.363231658935547,67.0,63.0,55.0,66.0,56.0,42.0
52,258,32.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.49,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.371,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.139,,0.0,32.0,31.479319,29.906,2.094000000000001,2.6131069812774683,28.866211637496946,31.47931861877441,42.0,39.0,32.0,39.0,48.0,34.0
53,259,27.21,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.577,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.282,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.141,,0.0,27.21,28.922104,26.7355,0.474499999999999,3.049102752685549,25.87300112915039,28.922103881835938,58.0,55.0,41.0,56.0,61.0,31.0
54,260,22.81,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.704,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.153,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.143,,0.0,22.81,23.337582,22.145,0.6650000000000027,1.7963355541229262,21.54124608039856,23.337581634521484,69.0,66.0,57.0,69.0,58.0,43.0
55,261,26.55,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.533,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.26,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.207,,0.0,26.55,27.230003,25.591500000000003,0.9584999999999972,2.586515621185302,24.64348773574829,27.230003356933597,59.0,59.0,45.0,59.0,55.0,35.0
56,262,21.25,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.649,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.21,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.141,,0.0,21.25,22.210104,21.3505,-0.1004999999999967,1.5712096195220937,20.638894369125367,22.21010398864746,76.0,71.0,59.0,75.0,66.0,48.0
57,263,28.4,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.417,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.316,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.267,,0.0,28.4,27.442734,27.2495,1.1504999999999974,1.3737508506774887,26.06898291397095,27.44273376464844,54.5,58.0,37.0,53.0,54.0,50.0
58,264,24.5,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.49,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.27,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.24,,0.0,24.5,25.528843,24.535,-0.0349999999999965,2.025517997741701,23.50332492828369,25.52884292602539,65.0,62.0,49.0,64.0,64.0,39.0
59,265,20.21,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.596,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.274,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.13,,0.0,20.21,21.094982,20.608,-0.3979999999999997,1.3025525169372578,19.79242963027954,21.0949821472168,82.0,78.0,64.0,83.0,68.0,52.0
60,266,24.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.385,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.349,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.266,,0.0,24.9,23.709446,24.8255,0.0745000000000004,0.1956291656494144,23.51381678771973,23.70944595336914,62.5,65.0,47.0,63.0,62.0,66.0
61,267,21.3,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.411,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.388,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.201,,0.0,21.3,22.125519,22.5015,-1.2014999999999991,0.8092602481842022,21.316258550643923,22.125518798828125,74.5,72.0,56.0,71.0,72.0,56.0
62,268,17.96,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.392,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.108,,0.0,17.96,18.945639,19.178,-1.218,0.7713939743041998,18.17424468231201,18.94563865661621,89.0,85.0,68.0,89.0,73.0,57.0
63,269,19.4,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.593,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.231,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.176,,0.0,19.4,17.910849,20.486500000000003,-1.0865000000000045,-1.036556735992434,18.947405353546145,17.91084861755371,86.0,87.0,65.0,87.0,69.0,74.0
64,270,17.1,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.596,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.272,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.132,,0.0,17.1,17.1815,18.908,-1.808,-0.2710835189819356,17.452583000183107,17.181499481201172,91.5,88.0,69.0,90.0,78.0,69.0
65,271,15.17,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.601,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.328,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.071,,0.0,15.17,15.986563,16.715,-1.545,0.6126324176788316,15.373930311203004,15.986562728881836,93.0,90.0,76.0,92.0,75.0,61.0
