prediction_row_position,source_row_index,value,unit,fraction_type,temperature,temperature_unit,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
17,36,0.3714069754999396,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.1,,0.0,,0.0,0.3714069754999396,0.34549925,0.4539316252328462,-0.0825246497329066,-0.047191920876503,0.3926911681890488,0.3454992473125458,2274.0,2323.0,1704.0,2119.0,3804.0,4397.0
18,130,-0.3582822404698735,ln(mPa*s),molar,301.9,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.9,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.1,,0.0,,0.0,-0.3582822404698735,-0.41221318,-0.3201974830317519,-0.0380847574381215,-0.0323071688413619,-0.3799060076475143,-0.4122131764888763,4198.0,4339.0,3568.0,4441.0,2994.0,4078.0
19,131,-0.3078847797693004,ln(mPa*s),molar,298.0,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.89,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.11,,0.0,,0.0,-0.3078847797693004,-0.33873847,-0.2663895900388355,-0.0414951897304649,-0.0309657832980155,-0.3077726879715919,-0.3387384712696075,4018.0,4057.0,3367.0,4151.0,3069.0,4045.0
20,132,-0.3025596812194176,ln(mPa*s),molar,301.9,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.8,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,,0.0,,0.0,-0.3025596812194176,-0.3265141,-0.2137259483317073,-0.0888337328877103,-0.0545015752315521,-0.2720125198364257,-0.3265140950679779,3996.0,4024.0,3213.0,4029.0,3892.0,4546.0
21,133,-0.25489224962879,ln(mPa*s),molar,298.0,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.794,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.206,,0.0,,0.0,-0.25489224962879,-0.251061,-0.1622968853640871,-0.0925953642647028,-0.0568639261126517,-0.1941970663666725,-0.2510609924793243,3853.0,3785.0,3069.0,3752.0,3946.0,4571.0
22,134,-0.1827216368152944,ln(mPa*s),molar,298.0,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.704,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.296,,0.0,,0.0,-0.1827216368152944,-0.16141045,-0.0647099747315106,-0.1180116620837838,-0.0736905298233032,-0.0877199211120605,-0.1614104509353637,3630.0,3524.0,2809.0,3385.0,4264.0,4859.0
23,135,-0.2274954071878117,ln(mPa*s),molar,301.9,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.7,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,,0.0,,0.0,-0.2274954071878117,-0.2348077,-0.1072544136316625,-0.1202409935561491,-0.0706886678934097,-0.1641190320253372,-0.2348076999187469,3771.5,3739.0,2904.0,3640.0,4293.0,4811.0
24,136,-0.0965109003808437,ln(mPa*s),molar,298.0,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.6,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,,0.0,,0.0,-0.0965109003808437,-0.003108129,0.0480571219994667,-0.1445680223803104,-0.0384284645318985,0.0353203356266021,-0.0031081289052963,3379.0,3100.0,2517.0,3015.0,4555.0,4187.0
25,137,-0.1432207927842296,ln(mPa*s),molar,301.9,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.6,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,,0.0,,0.0,-0.1432207927842296,-0.12475541,-0.0007828789316178,-0.1424379138526117,-0.0685298681259155,-0.0562255442142486,-0.1247554123401641,3503.5,3403.0,2628.0,3291.0,4534.0,4773.0
26,138,0.0059820716775474,ln(mPa*s),molar,298.0,K,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.501,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.499,,0.0,,0.0,0.0059820716775474,0.12505093,0.1554027236953009,-0.1494206520177535,-0.0273942632377147,0.1524451954066753,0.1250509321689605,3113.0,2800.0,2292.0,2713.0,4616.0,3960.0
27,139,-0.0430583412389886,ln(mPa*s),molar,301.9,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.5,,0.0,,0.0,-0.0430583412389886,-0.024523824,0.1056886557684267,-0.1487469970074153,-0.0761917680501937,0.0516679435968399,-0.0245238244533538,3238.0,3151.0,2395.0,2961.0,4607.0,4894.0
28,140,0.1052605106574929,ln(mPa*s),molar,298.0,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.594,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.406,,0.0,,0.0,0.1052605106574929,0.22195527,0.2584111293630207,-0.1531506187055278,-0.0428824680447578,0.2648377376198768,0.221955269575119,2874.0,2588.0,2091.0,2432.0,4660.0,4298.0
29,141,0.0610185049643422,ln(mPa*s),molar,301.9,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.4,,0.0,,0.0,0.0610185049643422,0.06828499,0.2121601904684714,-0.1511416855041292,-0.0912764430046081,0.1595614314079284,0.0682849884033203,2970.5,2935.0,2181.0,2689.0,4636.5,5106.0
30,142,0.2263384422107289,ln(mPa*s),molar,298.0,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.693,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.307,,0.0,,0.0,0.2263384422107289,0.3186932,0.3657567310588548,-0.1394182888481259,-0.0632694065868854,0.38196259739995,0.3186931908130646,2600.0,2388.0,1882.0,2147.0,4503.0,4686.0
31,143,0.174766208558248,ln(mPa*s),molar,301.9,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.3,,0.0,,0.0,0.174766208558248,0.19876185,0.3186317251685161,-0.1438655166102681,-0.0686930686235427,0.267454919219017,0.1987618505954742,2727.0,2634.0,1970.0,2423.0,4548.0,4778.0
32,144,0.371563556432483,ln(mPa*s),molar,298.0,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.798,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.202,,0.0,,0.0,0.371563556432483,0.41507074,0.4796081267968609,-0.1080445703643778,-0.0911151911616325,0.5061859335303307,0.4150707423686981,2273.0,2170.0,1659.0,1861.0,4128.0,5103.0
33,145,0.3170659673052801,ln(mPa*s),molar,301.9,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.2,,0.0,,0.0,0.3170659673052801,0.3338792,0.4251032598685608,-0.1080372925632807,-0.0414692044258118,0.3753484070301056,0.3338792026042938,2406.5,2349.0,1771.0,2165.0,4127.0,4261.0
34,146,0.5025918188388871,ln(mPa*s),molar,298.0,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.894,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.106,,0.0,,0.0,0.5025918188388871,0.5401312,0.5837008314716092,-0.081109012632722,-0.0796303438544273,0.6197615551352501,0.5401312112808228,1981.5,1898.0,1459.0,1588.0,3783.0,4945.0
35,147,0.4559118484128211,ln(mPa*s),molar,301.9,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.1,,0.0,,0.0,0.4559118484128211,0.45386338,0.5315747945686055,-0.0756629461557843,-0.0293785125017166,0.4832418948411942,0.4538633823394775,2110.5,2083.0,1556.0,1915.0,3702.0,4010.0
36,220,-0.09279417924766,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.88,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.12,,0.0,,0.0,-0.09279417924766,-0.17321432,,,-0.0869534873962402,-0.0862608289718627,-0.173214316368103,3368.0,3560.0,,3383.0,,5050.0
37,221,-0.2417714347643748,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.86,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.14,,0.0,,0.0,-0.2417714347643748,-0.30902556,-0.1503265703812092,-0.0914448643831655,-0.1064757746458053,-0.2025497812032699,-0.3090255558490753,3817.0,3959.0,3022.0,3786.0,3925.0,5300.0
38,222,-0.3762424041952271,ln(mPa*s),molar,318.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.85,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.15,,0.0,,0.0,-0.3762424041952271,-0.46013626,,,-0.129810507595539,-0.3303257569670677,-0.4601362645626068,4269.0,4549.0,,4247.0,,5581.0
39,223,-0.0283217966438267,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.78,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.22,,0.0,,0.0,-0.0283217966438267,-0.11703178,,,-0.1535305166244507,0.0364987337589264,-0.1170317828655242,3199.5,3379.0,,3009.0,,5841.0
40,224,-0.1798318957628349,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.76,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.24,,0.0,,0.0,-0.1798318957628349,-0.23302466,-0.0570488482640204,-0.1227830474988144,-0.1290958297252654,-0.103928827047348,-0.2330246567726135,3624.0,3732.0,2785.0,3438.0,4324.0,5571.0
41,225,-0.3184475183610765,ln(mPa*s),molar,318.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.75,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.25,,0.0,,0.0,-0.3184475183610765,-0.39670178,,,-0.1626352593302726,-0.2340665236115455,-0.3967017829418182,4059.0,4264.0,,3875.0,,5925.0
42,226,0.0476635114249767,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.68,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.32,,0.0,,0.0,0.0476635114249767,-0.038059086,,,-0.1973173820972442,0.1592582964897155,-0.0380590856075286,3008.0,3185.0,,2692.0,,6219.0
43,227,-0.1098333089358159,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.66,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.34,,0.0,,0.0,-0.1098333089358159,-0.16038913,0.0362288738531683,-0.1460621827889842,-0.1550812524557114,-0.005307872891426,-0.1603891253471374,3412.0,3519.0,2531.0,3129.0,4578.0,5854.0
44,228,-0.2496002240805545,ln(mPa*s),molar,318.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.65,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.35,,0.0,,0.0,-0.2496002240805545,-0.29260346,,,-0.1547961726784706,-0.1378072902560234,-0.292603462934494,3836.0,3911.0,,3544.0,,5851.0
45,229,0.1356222619773493,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.58,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.42,,0.0,,0.0,0.1356222619773493,0.051218897,,,-0.2307989621162414,0.2820178592205047,0.0512188971042633,2797.0,2964.0,,2391.0,,6465.0
46,230,-0.0269402455880303,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.56,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.44,,0.0,,0.0,-0.0269402455880303,-0.10902637,0.129506595970357,-0.1564468415583873,-0.2023394536972046,0.0933130812644958,-0.1090263724327087,3196.0,3350.0,2347.0,2856.0,4685.0,6269.0
47,231,-0.1708518139001582,ln(mPa*s),molar,318.15,K,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.55,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.45,,0.0,,0.0,-0.1708518139001582,-0.20218581,,,-0.1606377527117728,-0.0415480569005012,-0.2021858096122741,3592.0,3642.0,,3245.0,,5907.0
48,232,0.2346334209760933,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.52,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.48,,0.0,,0.0,0.2346334209760933,0.17720604,,,-0.227571382522583,0.404777421951294,0.1772060394287109,2584.0,2679.0,,2093.0,,6441.0
49,233,0.0663144506782285,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.54,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.46,,0.0,,0.0,0.0663144506782285,-0.0018749833,0.2227843180875459,-0.1564698674093174,-0.1938090187311172,0.1919340354204178,-0.0018749833106994,2956.5,3094.0,2162.0,2611.0,4686.0,6194.0
50,234,-0.0796694442175939,ln(mPa*s),molar,318.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.55,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.45,,0.0,,0.0,-0.0796694442175939,-0.11825237,,,-0.1729635432362556,0.0547111764550209,-0.1182523667812347,3339.0,3384.0,,2950.0,,6039.0
51,235,0.3458482809677057,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.62,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.38,,0.0,,0.0,0.3458482809677057,0.27787277,,,-0.2496642136573791,0.5275369846820831,0.277872771024704,2346.0,2464.0,,1808.0,,6584.0
52,236,0.1759175011047451,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.64,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.36,,0.0,,0.0,0.1759175011047451,0.12595752,0.3160620402047347,-0.1401445390999896,-0.1645974707603454,0.2905549895763397,0.1259575188159942,2724.5,2796.0,1977.0,2374.0,4514.0,5944.0
53,237,0.0223350754020422,ln(mPa*s),molar,318.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.65,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.35,,0.0,,0.0,0.0223350754020422,0.014267072,,,-0.1367033377289772,0.150970409810543,0.0142670720815658,3070.0,3055.0,,2716.0,,5648.0
54,238,0.472950978100977,ln(mPa*s),molar,298.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.72,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.28,,0.0,,0.0,0.472950978100977,0.39545673,,,-0.2548398160934448,0.6502965474128723,0.3954567313194275,2054.0,2216.0,,1528.0,,6610.0
55,239,0.2997965791078248,ln(mPa*s),molar,308.15,K,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.74,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.26,,0.0,,0.0,0.2997965791078248,0.23689537,0.4093397623219235,-0.1095431832140986,-0.1522805762290954,0.3891759437322616,0.2368953675031662,2459.0,2563.0,1803.0,2129.0,4156.0,5830.0
