test_row_position,source_row_index,y_true,y_pred_mix,component_inchi_0,fraction_0,pure_pred_0,component_inchi_1,fraction_1,pure_pred_1,component_inchi_2,fraction_2,pure_pred_2,component_inchi_3,fraction_3,pure_pred_3,n_components,weighted_pure_pred,predicted_excess,reference_ideal_value,reference_excess_value,ideal_error,excess_error
19,131,-0.3078847797693004,-0.3387384712696075,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.89,-0.4379114210605621,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.11,0.7451679706573486,,0.0,,,0.0,,2,-0.3077726879715919,-0.0309657832980155,-0.2663895900388355,-0.0414951897304649,-0.04138309793275641,0.010529406432449397
20,132,-0.3025596812194176,-0.3265140950679779,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.8,-0.4877994954586029,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,0.5911353826522827,,0.0,,,0.0,,2,-0.2720125198364257,-0.0545015752315521,-0.2137259483317073,-0.0888337328877103,-0.058286571504718415,0.034332157656158206
21,133,-0.25489224962879,-0.2510609924793243,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.794,-0.4379114210605621,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.206,0.7451679706573486,,0.0,,,0.0,,2,-0.1941970663666725,-0.0568639261126517,-0.1622968853640871,-0.0925953642647028,-0.031900181002585404,0.0357314381520511
22,134,-0.1827216368152944,-0.1614104509353637,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.704,-0.4379114210605621,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.296,0.7451679706573486,,0.0,,,0.0,,2,-0.0877199211120605,-0.0736905298233032,-0.0647099747315106,-0.1180116620837838,-0.0230099463805499,0.04432113226048061
23,135,-0.2274954071878117,-0.2348076999187469,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.7,-0.4877994954586029,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,0.5911353826522827,,0.0,,,0.0,,2,-0.1641190320253372,-0.0706886678934097,-0.1072544136316625,-0.1202409935561491,-0.056864618393674696,0.0495523256627394
24,136,-0.0965109003808437,-0.0031081289052963,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.6,-0.4379114210605621,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,0.7451679706573486,,0.0,,,0.0,,2,0.0353203356266021,-0.0384284645318985,0.0480571219994667,-0.1445680223803104,-0.0127367863728646,0.10613955784841192
25,137,-0.1432207927842296,-0.1247554123401641,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.6,-0.4877994954586029,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,0.5911353826522827,,0.0,,,0.0,,2,-0.0562255442142486,-0.0685298681259155,-0.0007828789316178,-0.1424379138526117,-0.0554426652826308,0.07390804572669621
26,138,0.0059820716775474,0.1250509321689605,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.501,-0.4379114210605621,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.499,0.7451679706573486,,0.0,,,0.0,,2,0.1524451954066753,-0.0273942632377147,0.1554027236953009,-0.1494206520177535,-0.0029575282886255827,0.12202638878003881
27,139,-0.0430583412389886,-0.0245238244533538,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,0.5911353826522827,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.5,-0.4877994954586029,,0.0,,,0.0,,2,0.0516679435968399,-0.0761917680501937,0.1056886557684267,-0.1487469970074153,-0.054020712171586806,0.0725552289572216
28,140,0.1052605106574929,0.221955269575119,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.594,0.7451679706573486,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.406,-0.4379114210605621,,0.0,,,0.0,,2,0.2648377376198768,-0.0428824680447578,0.2584111293630207,-0.1531506187055278,0.006426608256856092,0.11026815066076999
29,141,0.0610185049643422,0.0682849884033203,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,0.5911353826522827,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.4,-0.4877994954586029,,0.0,,,0.0,,2,0.1595614314079284,-0.0912764430046081,0.2121601904684714,-0.1511416855041292,-0.05259875906054301,0.059865242499521104
30,142,0.2263384422107289,0.3186931908130646,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.693,0.7451679706573486,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.307,-0.4379114210605621,,0.0,,,0.0,,2,0.38196259739995,-0.0632694065868854,0.3657567310588548,-0.1394182888481259,0.016205866341095165,0.0761488822612405
31,143,0.174766208558248,0.1987618505954742,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,0.5911353826522827,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.3,-0.4877994954586029,,0.0,,,0.0,,2,0.267454919219017,-0.0686930686235427,0.3186317251685161,-0.1438655166102681,-0.05117680594949914,0.07517244798672541
32,144,0.371563556432483,0.4150707423686981,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.798,0.7451679706573486,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.202,-0.4379114210605621,,0.0,,,0.0,,2,0.5061859335303307,-0.0911151911616325,0.4796081267968609,-0.1080445703643778,0.026577806733469822,0.0169293792027453
33,145,0.3170659673052801,0.3338792026042938,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,0.5911353826522827,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.2,-0.4877994954586029,,0.0,,,0.0,,2,0.3753484070301056,-0.0414692044258118,0.4251032598685608,-0.1080372925632807,-0.04975485283845521,0.06656808813746891
34,146,0.5025918188388871,0.5401312112808228,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.894,0.7451679706573486,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.106,-0.4379114210605621,,0.0,,,0.0,,2,0.6197615551352501,-0.0796303438544273,0.5837008314716092,-0.081109012632722,0.03606072366364088,0.001478668778294695
35,147,0.4559118484128211,0.4538633823394775,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,0.5911353826522827,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",0.1,-0.4877994954586029,,0.0,,,0.0,,2,0.4832418948411942,-0.0293785125017166,0.5315747945686055,-0.0756629461557843,-0.04833289972741128,0.046284433654067696
36,220,-0.09279417924766,-0.173214316368103,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.88,-0.2335723042488098,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.12,0.994023323059082,,0.0,,,0.0,,2,-0.0862608289718627,-0.0869534873962402,,,,
37,221,-0.2417714347643748,-0.3090255558490753,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.86,-0.3406191170215606,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.14,0.6455904245376587,,0.0,,,0.0,,2,-0.2025497812032699,-0.1064757746458053,-0.1503265703812092,-0.0914448643831655,-0.05222321082206072,-0.015030910262639793
38,222,-0.3762424041952271,-0.4601362645626068,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.85,-0.4747146070003509,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.15,0.4878777265548706,,0.0,,,0.0,,2,-0.3303257569670677,-0.129810507595539,,,,
39,223,-0.0283217966438267,-0.1170317828655242,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.78,-0.2335723042488098,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.22,0.994023323059082,,0.0,,,0.0,,2,0.0364987337589264,-0.1535305166244507,,,,
40,224,-0.1798318957628349,-0.2330246567726135,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.76,-0.3406191170215606,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.24,0.6455904245376587,,0.0,,,0.0,,2,-0.103928827047348,-0.1290958297252654,-0.0570488482640204,-0.1227830474988144,-0.0468799787833276,-0.006312782226451
41,225,-0.3184475183610765,-0.3967017829418182,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.75,-0.4747146070003509,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.25,0.4878777265548706,,0.0,,,0.0,,2,-0.2340665236115455,-0.1626352593302726,,,,
42,226,0.0476635114249767,-0.0380590856075286,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.68,-0.2335723042488098,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.32,0.994023323059082,,0.0,,,0.0,,2,0.1592582964897155,-0.1973173820972442,,,,
43,227,-0.1098333089358159,-0.1603891253471374,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.66,-0.3406191170215606,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.34,0.6455904245376587,,0.0,,,0.0,,2,-0.005307872891426,-0.1550812524557114,0.0362288738531683,-0.1460621827889842,-0.0415367467445943,-0.009019069666727192
44,228,-0.2496002240805545,-0.292603462934494,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.65,-0.4747146070003509,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.35,0.4878777265548706,,0.0,,,0.0,,2,-0.1378072902560234,-0.1547961726784706,,,,
45,229,0.1356222619773493,0.0512188971042633,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.58,-0.2335723042488098,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.42,0.994023323059082,,0.0,,,0.0,,2,0.2820178592205047,-0.2307989621162414,,,,
46,230,-0.0269402455880303,-0.1090263724327087,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.56,-0.3406191170215606,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.44,0.6455904245376587,,0.0,,,0.0,,2,0.0933130812644958,-0.2023394536972046,0.129506595970357,-0.1564468415583873,-0.036193514705861185,-0.04589261213881729
47,231,-0.1708518139001582,-0.2021858096122741,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.55,-0.4747146070003509,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.45,0.4878777265548706,,0.0,,,0.0,,2,-0.0415480569005012,-0.1606377527117728,,,,
48,232,0.2346334209760933,0.1772060394287109,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.52,0.994023323059082,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.48,-0.2335723042488098,,0.0,,,0.0,,2,0.404777421951294,-0.227571382522583,,,,
49,233,0.0663144506782285,-0.0018749833106994,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.54,0.6455904245376587,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.46,-0.3406191170215606,,0.0,,,0.0,,2,0.1919340354204178,-0.1938090187311172,0.2227843180875459,-0.1564698674093174,-0.03085028266712811,-0.037339151321799796
50,234,-0.0796694442175939,-0.1182523667812347,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.55,0.4878777265548706,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.45,-0.4747146070003509,,0.0,,,0.0,,2,0.0547111764550209,-0.1729635432362556,,,,
51,235,0.3458482809677057,0.277872771024704,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.62,0.994023323059082,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.38,-0.2335723042488098,,0.0,,,0.0,,2,0.5275369846820831,-0.2496642136573791,,,,
52,236,0.1759175011047451,0.1259575188159942,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.64,0.6455904245376587,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.36,-0.3406191170215606,,0.0,,,0.0,,2,0.2905549895763397,-0.1645974707603454,0.3160620402047347,-0.1401445390999896,-0.025507050628395034,-0.02445293166035578
53,237,0.0223350754020422,0.0142670720815658,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.65,0.4878777265548706,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.35,-0.4747146070003509,,0.0,,,0.0,,2,0.150970409810543,-0.1367033377289772,,,,
54,238,0.472950978100977,0.3954567313194275,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.72,0.994023323059082,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.28,-0.2335723042488098,,0.0,,,0.0,,2,0.6502965474128723,-0.2548398160934448,,,,
55,239,0.2997965791078248,0.2368953675031662,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.74,0.6455904245376587,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.26,-0.3406191170215606,,0.0,,,0.0,,2,0.3891759437322616,-0.1522805762290954,0.4093397623219235,-0.1095431832140986,-0.020163818589661875,-0.04273739301499681
56,240,0.1340104524122534,0.1445620208978653,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.75,0.4878777265548706,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.25,-0.4747146070003509,,0.0,,,0.0,,2,0.2472296431660652,-0.1026676222681999,,,,
57,241,0.6062706549853323,0.5326979160308838,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.82,0.994023323059082,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.18,-0.2335723042488098,,0.0,,,0.0,,2,0.7730561101436615,-0.2403581941127777,,,,
58,242,0.4266690177317966,0.393182635307312,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.84,0.6455904245376587,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.16,-0.3406191170215606,,0.0,,,0.0,,2,0.4877968978881836,-0.0946142625808715,0.5026174844391122,-0.0759484667073156,-0.01482058655092866,-0.018665795873555893
59,243,0.2553566868130397,0.2910372912883758,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.85,0.4878777265548706,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.15,-0.4747146070003509,,0.0,,,0.0,,2,0.3434888765215874,-0.0524515852332115,,,,
60,244,0.5586071435603556,0.5887501835823059,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.94,0.6455904245376587,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.06,-0.3406191170215606,,0.0,,,0.0,,2,0.5864178520441055,0.0023323315382004,0.595895206556301,-0.0372880629959454,-0.009477354512195557,0.0396203945341458
61,245,0.3034807152566152,0.10048608481884,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.93,0.1298742145299911,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.07,0.6455904245376587,,0.0,,,0.0,,2,0.1659743492305279,-0.0654882644116878,0.1623368542262662,0.1411438610303489,0.0036374950042616927,-0.20663212544203668
62,246,0.1406879491819362,0.0998341366648674,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.85,0.1298742145299911,"InChI=1S/C10H12O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",0.15,0.6455904245376587,,0.0,,,0.0,,2,0.2072316460311412,-0.1073975093662738,0.2044465304069413,-0.0637585812250051,0.002785115624199891,-0.0436389281412687
