test_row_position,source_row_index,y_true,y_pred_mix,component_inchi_0,fraction_0,pure_pred_0,component_inchi_1,fraction_1,pure_pred_1,component_inchi_2,fraction_2,pure_pred_2,component_inchi_3,fraction_3,pure_pred_3,n_components,weighted_pure_pred,predicted_excess,reference_ideal_value,reference_excess_value,ideal_error,excess_error
14,23,7.8,15.614837646484377,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.55,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.45,18.550722122192383,,0.0,,,0.0,,2,14.196155071258543,1.41868257522583,12.825,-5.025,1.3711550712585439,6.44368257522583
15,24,9.22,15.47877311706543,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.564,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.436,18.550722122192383,,0.0,,,0.0,,2,14.085311546325682,1.3934615707397473,12.706,-3.485999999999999,1.3793115463256829,4.879461570739746
16,25,9.22,14.577287673950195,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.645,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.355,18.550722122192383,,0.0,,,0.0,,2,13.4440025806427,1.1332850933074958,12.017499999999998,-2.7974999999999977,1.4265025806427012,3.9307850933074935
17,26,7.5,14.516361236572266,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.65,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.35,18.550722122192383,,0.0,,,0.0,,2,13.404415607452393,1.111945629119873,11.975,-4.475000000000001,1.429415607452393,5.5869456291198745
18,27,9.2,14.30001449584961,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.668,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.332,18.550722122192383,,0.0,,,0.0,,2,13.261902503967288,1.0381119918823227,11.822,-2.6220000000000017,1.4399025039672892,3.6601119918823244
19,28,9.2,13.478036880493164,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.739,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.261,18.550722122192383,,0.0,,,0.0,,2,12.699767484664918,0.7782693958282465,11.2185,-2.0184999999999995,1.481267484664917,2.796769395828246
20,29,7.5,13.46630859375,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.74,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.26,18.550722122192383,,0.0,,,0.0,,2,12.691850090026854,0.774458503723146,11.21,-3.710000000000001,1.4818500900268532,4.484458503723147
21,30,9.0,13.055715560913086,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.775,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.225,18.550722122192383,,0.0,,,0.0,,2,12.414741277694702,0.6409742832183838,10.9125,-1.9125000000000012,1.5022412776947025,2.553474283218385
22,31,9.0,12.419195175170898,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.829,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.171,18.550722122192383,,0.0,,,0.0,,2,11.98720196723938,0.4319932079315176,10.4535,-1.4535,1.5337019672393808,1.8854932079315176
23,32,7.3,12.407342910766602,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.83,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.17,18.550722122192383,,0.0,,,0.0,,2,11.97928457260132,0.4280583381652825,10.445,-3.1450000000000005,1.5342845726013206,3.573058338165283
24,33,8.92,11.795320510864258,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.886,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.114,18.550722122192383,,0.0,,,0.0,,2,11.535910472869872,0.2594100379943853,9.969,-1.0490000000000013,1.566910472869873,1.3084100379943866
25,34,8.92,11.474506378173828,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.916,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.084,18.550722122192383,,0.0,,,0.0,,2,11.298388633728027,0.1761177444458006,9.714,-0.7940000000000005,1.584388633728027,0.9701177444458011
26,35,7.25,11.43214988708496,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.92,10.63332748413086,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.08,18.550722122192383,,0.0,,,0.0,,2,11.26671905517578,0.1654308319091804,9.68,-2.430000000000001,1.5867190551757808,2.5954308319091814
27,80,36.59,35.49919891357422,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.799,18.550722122192383,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.201,71.99645233154297,,0.0,,,0.0,,2,29.29331389427185,6.2058850193023645,27.2485,9.341500000000003,2.044813894271851,-3.135614980697639
28,81,45.0,47.90169525146485,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.646,18.550722122192383,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.354,71.99645233154297,,0.0,,,0.0,,2,37.47051061630249,10.431184635162351,34.669,10.331000000000005,2.801510616302494,0.10018463516234632
29,82,46.93,49.13607406616211,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.6,18.550722122192383,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.4,71.99645233154297,,0.0,,,0.0,,2,39.92901420593262,9.207059860229492,36.900000000000006,10.029999999999994,3.0290142059326115,-0.8229401397705018
30,83,50.0,50.8150634765625,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.533,18.550722122192383,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.467,71.99645233154297,,0.0,,,0.0,,2,43.50987812995911,7.305185346603395,40.1495,9.850499999999997,3.360378129959109,-2.545314653396602
31,84,55.08,54.382083892822266,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.603,71.99645233154297,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.397,18.550722122192383,,0.0,,,0.0,,2,50.77849743843079,3.603586454391476,46.7455,8.334499999999998,4.03299743843079,-4.730913545608523
32,85,55.0,54.57257080078125,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.61,71.99645233154297,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.39,18.550722122192383,,0.0,,,0.0,,2,51.15261754989624,3.4199532508850083,47.085,7.914999999999999,4.067617549896241,-4.495046749114991
33,86,59.1,58.723819732666016,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.744,71.99645233154297,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.256,18.550722122192383,,0.0,,,0.0,,2,58.31434539794922,0.4094743347167977,53.584,5.515999999999998,4.730345397949215,-5.1065256652832005
34,87,61.21,61.357704162597656,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.807,71.99645233154297,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.193,18.550722122192383,,0.0,,,0.0,,2,61.68142640113831,-0.3237222385406539,56.6395,4.570500000000003,5.041926401138312,-4.894222238540657
35,88,65.0,68.0422592163086,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.934,71.99645233154297,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.066,18.550722122192383,,0.0,,,0.0,,2,68.46903413772583,-0.426774921417234,62.79900000000001,2.2009999999999934,5.670034137725821,-2.6277749214172275
36,207,31.62,30.584081649780277,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.641,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.313,50.71860122680664,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.046,2.085731506347656,,0.0,,3,27.86187871360779,2.722202936172483,,,,
37,208,25.42,24.650691986083984,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.783,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.17,50.71860122680664,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.047,2.085731506347656,,0.0,,3,23.245407011032107,1.4052849750518774,,,,
38,209,29.14,28.69168472290039,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.597,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.292,50.71860122680664,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.111,2.085731506347656,,0.0,,3,26.116128862380982,2.575555860519408,,,,
39,210,23.36,23.2477970123291,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.729,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.158,50.71860122680664,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.113,2.085731506347656,,0.0,,3,21.77270308113098,1.4750939311981206,,,,
40,211,25.4,25.202411651611328,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.532,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.259,50.71860122680664,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.209,2.085731506347656,,0.0,,3,23.441019771575927,1.7613918800354007,,,,
41,212,20.55,20.883136749267575,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.648,18.550722122192383,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.212,2.085731506347656,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.14,50.71860122680664,,0.0,,3,19.563647186279297,1.3194895629882808,,,,
42,213,22.76,21.406089782714844,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.473,18.550722122192383,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.296,2.085731506347656,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.231,50.71860122680664,,0.0,,3,21.10786497306824,0.2982248096466051,,,,
43,214,17.98,18.6104793548584,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.575,18.550722122192383,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.3,2.085731506347656,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.125,50.71860122680664,,0.0,,3,17.632209825515744,0.9782695293426542,,,,
44,215,19.82,18.46835708618164,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.421,18.550722122192383,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.373,2.085731506347656,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.206,50.71860122680664,,0.0,,3,19.03586371803284,-0.5675066318511952,,,,
45,216,15.4,16.48600196838379,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.512,18.550722122192383,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.377,2.085731506347656,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.111,50.71860122680664,,0.0,,3,15.914055240631104,0.5719467277526853,,,,
46,378,15.6,18.68080711364746,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.535,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.398,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.067,50.71860122680664,,0.0,,3,16.62693232917786,2.0538747844696026,15.3015,0.2984999999999989,1.3254323291778576,1.7553747844696037
47,379,13.5,18.841083526611328,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.54,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.39,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.07,50.71860122680664,,0.0,,3,16.805426673889162,2.035656852722166,15.500000000000002,-2.0000000000000018,1.3054266738891602,4.035656852722168
48,380,15.6,19.20779800415039,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.582,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.344,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.074,50.71860122680664,,0.0,,3,17.405544757843018,1.802253246307373,16.171,-0.5709999999999997,1.2345447578430182,2.3732532463073728
49,381,18.3,19.744462966918945,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.642,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.278,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.08,50.71860122680664,,0.0,,3,18.27497536849976,1.4694875984191889,17.143,1.157,1.1319753684997593,0.31248759841918883
50,382,16.4,19.734939575195312,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.64,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.28,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.08,50.71860122680664,,0.0,,3,18.25447769165039,1.4804618835449226,17.12,-0.7200000000000024,1.134477691650389,2.200461883544925
51,383,18.3,20.210594177246094,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.68,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.234,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.086,50.71860122680664,,0.0,,3,18.91893153381348,1.2916626434326162,17.862000000000002,0.4379999999999988,1.0569315338134793,0.8536626434326173
52,384,21.1,21.30901908874512,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.759,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.146,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.095,50.71860122680664,,0.0,,3,20.110340227127075,1.198678861618042,19.1935,1.9065000000000007,0.916840227127075,-0.7078211383819588
53,385,21.1,21.682544708251957,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.781,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.12,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.099,50.71860122680664,,0.0,,3,20.505481542587283,1.17706316566467,19.6345,1.4655000000000022,0.870981542587284,-0.2884368343353323
54,386,19.6,21.59175109863281,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.76,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.14,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.1,50.71860122680664,,0.0,,3,20.332672653198244,1.259078445434568,19.44,0.1600000000000001,0.8926726531982432,1.099078445434568
55,387,16.5,19.34958267211914,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.504,8.301883697509766,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.387,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.109,50.71860122680664,,0.0,,3,16.8916063785553,2.457976293563842,15.5735,0.9265000000000008,1.3181063785552993,1.5314762935638413
56,388,14.5,19.445207595825195,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.5,8.301883697509766,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.39,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.11,50.71860122680664,,0.0,,3,16.96476961135864,2.4804379844665547,15.655,-1.1550000000000011,1.3097696113586412,3.635437984466556
57,389,16.5,20.632583618164062,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.445,8.301883697509766,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.432,18.550722122192383,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.123,50.71860122680664,,0.0,,3,17.946638153076172,2.6859454650878902,16.749,-0.2489999999999987,1.1976381530761735,2.934945465087889
58,390,21.8,22.24445343017578,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.659,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.213,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.128,50.71860122680664,,0.0,,3,20.48520806312561,1.7592453670501698,19.5945,2.2055000000000007,0.8907080631256115,-0.4462546329498309
59,391,18.1,21.298900604248047,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.47,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.4,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.13,50.71860122680664,,0.0,,3,18.63301103591919,2.6658895683288577,17.515,0.5850000000000009,1.1180110359191886,2.080889568328857
60,392,19.8,21.47049903869629,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.472,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.395,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.133,50.71860122680664,,0.0,,3,18.780758865356447,2.6897401733398425,17.679000000000002,2.1209999999999987,1.1017588653564445,0.5687401733398438
61,393,21.8,22.90774345397949,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.689,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.176,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.135,50.71860122680664,,0.0,,3,21.08959023857117,1.8181532154083264,20.2685,1.5315000000000012,0.8210902385711698,0.2866532154083252
62,394,19.8,22.47759056091309,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.513,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.341,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.146,50.71860122680664,,0.0,,3,19.75237856864929,2.7252119922637945,18.7615,1.0385000000000026,0.9908785686492898,1.6867119922637919
63,395,22.8,23.404754638671875,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.565,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.276,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.159,50.71860122680664,,0.0,,3,20.83673549461365,2.5680191440582263,19.9705,2.8294999999999995,0.8662354946136475,-0.26148085594177317
64,396,21.6,23.48429679870605,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.57,18.550722122192383,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.27,8.301883697509766,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.16,50.71860122680664,,0.0,,3,20.930396404266357,2.553900394439701,20.075000000000003,1.5249999999999986,0.8553964042663544,1.0289003944397024
