prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
10,46,39.8,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.3,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.15,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,39.8,41.82039,34.995000000000005,4.804999999999993,5.227583694458005,36.59280509948731,41.82038879394531,20.5,23.0,17.0,24.0,24.0,18.0
11,47,45.5,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.2,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.15,45.5,50.048832,40.895,4.604999999999997,6.946777915954591,43.102054023742674,50.04883193969727,15.0,11.0,7.0,13.0,27.0,6.0
12,48,53.6,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.3,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.15,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.1,53.6,55.80873,46.79500000000001,6.804999999999993,6.197428131103514,49.61130294799805,55.80873107910156,7.0,7.0,4.0,9.0,7.0,14.0
13,49,42.5,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.39,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.32,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.16,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.13,42.5,43.710922,34.759,7.741,6.752091445922851,36.95883079528809,43.71092224121094,18.0,18.0,19.0,23.0,4.0,9.0
14,50,34.8,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.4,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.3,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.2,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,34.8,38.388393,29.930000000000003,4.869999999999994,5.966305541992192,32.42208786010742,38.38839340209961,31.0,27.0,27.0,30.0,22.0,15.0
15,51,44.2,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.4,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.2,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.2,44.2,48.455338,39.14,5.060000000000002,7.015315628051759,41.4400218963623,48.45533752441406,16.0,13.0,9.0,15.0,19.0,5.0
16,52,39.8,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.25,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.2,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,39.8,40.556107,34.895,4.904999999999994,4.37099103927612,36.18511552810669,40.55610656738281,20.5,24.0,18.0,25.0,21.0,41.0
17,53,45.7,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.2,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.2,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.15,45.7,48.98738,40.795,4.905000000000001,6.293016529083253,42.69436445236206,48.98738098144531,14.0,12.0,8.0,14.0,20.0,11.0
18,54,33.8,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.4,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.25,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.25,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.1,33.8,36.393536,28.175,5.6249999999999964,5.633479881286618,30.760055732727057,36.39353561401367,35.0,31.0,29.0,35.0,13.0,17.0
19,55,43.0,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.25,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.15,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.15,43.0,43.56186,37.745,5.255000000000003,4.529808712005611,39.03205041885376,43.561859130859375,17.0,19.0,11.0,17.0,18.0,36.0
20,56,49.4,-,molar,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.45,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.4,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.15,,0.0,49.4,41.951187,37.445,11.954999999999998,4.142205429077144,37.80898170471192,41.95118713378906,9.0,22.0,12.0,20.0,3.0,42.0
21,57,49.2,-,molar,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.5,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.25,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.25,,0.0,49.2,45.344788,36.525,12.675000000000004,6.859306335449219,38.48548126220703,45.34478759765625,10.0,16.0,13.0,18.0,2.0,8.0
22,58,49.1,-,molar,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",0.58,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.31,"InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3",0.11,,0.0,49.1,46.930832,35.271,13.829,8.704263763427733,38.22656814575196,46.93083190917969,11.0,15.0,14.0,19.0,1.0,1.0
23,187,26.34,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.785,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.169,"InChI=1S/CH4O/c1-2/h2H,1H3",0.034,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.012,26.34,24.174137,,,1.781511695861813,22.392625419616703,24.17413711547852,51.0,60.0,,61.0,,50.0
24,188,31.86,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.642,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.313,"InChI=1S/CH4O/c1-2/h2H,1H3",0.033,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.012,31.86,30.39246,,,2.7435384979248028,27.648921371459963,30.39245986938477,38.0,41.0,,42.0,,45.0
25,189,32.65,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.639,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.312,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.032,"InChI=1S/CH4O/c1-2/h2H,1H3",0.017,32.65,30.068516,,,2.4709946823120106,27.59752109527588,30.06851577758789,37.0,42.0,,43.0,,47.0
26,190,23.76,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.731,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.156,"InChI=1S/CH4O/c1-2/h2H,1H3",0.08,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.033,23.76,22.577526,,,1.620721191406247,20.95680490112305,22.577526092529297,61.0,67.0,,72.0,,54.0
27,191,25.51,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.781,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.169,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.033,"InChI=1S/CH4O/c1-2/h2H,1H3",0.017,25.51,23.997292,,,1.6174036102294913,22.379887954711915,23.997291564941406,55.0,61.0,,62.0,,55.0
28,192,30.35,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.601,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.287,"InChI=1S/CH4O/c1-2/h2H,1H3",0.079,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.033,30.35,28.34299,,,2.6030555267333995,25.73993534851074,28.34299087524414,42.0,49.0,,51.0,,46.0
29,193,30.14,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.598,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.293,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.055,"InChI=1S/CH4O/c1-2/h2H,1H3",0.054,30.14,28.362349,,,2.3089547348022457,26.05339382171631,28.362348556518555,43.0,48.0,,50.0,,48.0
30,194,23.48,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.731,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.158,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.056,"InChI=1S/CH4O/c1-2/h2H,1H3",0.055,23.48,22.579857,,,1.4679954757690403,21.111861396789557,22.579856872558597,64.0,66.0,,69.0,,56.0
31,195,26.39,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.541,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.252,"InChI=1S/CH4O/c1-2/h2H,1H3",0.146,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.061,26.39,25.288803,,,2.191757217407222,23.09704588317872,25.288803100585938,50.0,56.0,,59.0,,49.0
32,196,20.24,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.654,"InChI=1S/CH4O/c1-2/h2H,1H3",0.148,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.136,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.062,20.24,20.197573,,,1.3655877227783186,18.831984985351564,20.197572708129883,73.0,74.0,,80.0,,57.0
33,197,24.48,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.493,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.224,"InChI=1S/CH4O/c1-2/h2H,1H3",0.207,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.076,24.48,22.733799,,,1.7678291091918936,20.965969871521,22.73379898071289,58.0,65.0,,71.0,,51.0
34,198,18.47,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.593,"InChI=1S/CH4O/c1-2/h2H,1H3",0.209,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.121,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.077,18.47,18.273258,,,1.0991837310791013,17.174074478149414,18.27325820922852,77.0,81.0,,87.0,,60.0
35,199,26.55,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.533,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.261,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.103,"InChI=1S/CH4O/c1-2/h2H,1H3",0.103,26.55,25.2818,,,1.746949737548828,23.534849578857425,25.28179931640625,49.0,57.0,,57.0,,52.0
36,200,20.44,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.65,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.14,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.105,"InChI=1S/CH4O/c1-2/h2H,1H3",0.105,20.44,20.148378,,,1.0733890151977512,19.07498935699463,20.148378372192383,71.0,75.0,,78.0,,62.0
37,201,21.75,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.443,"InChI=1S/CH4O/c1-2/h2H,1H3",0.256,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.195,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.106,21.75,19.884373,,,1.097128395080567,18.787244316101077,19.88437271118164,67.0,76.0,,81.0,,61.0
38,202,15.86,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.529,"InChI=1S/CH4O/c1-2/h2H,1H3",0.259,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.107,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.105,15.86,16.164698,,,0.7112612762451178,15.453436370849609,16.164697647094727,85.0,86.0,,90.0,,66.0
39,203,23.61,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.478,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.233,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.185,"InChI=1S/CH4O/c1-2/h2H,1H3",0.104,23.61,22.24694,,,0.7969272994995116,21.450013313293457,22.24694061279297,62.0,68.0,,68.0,,64.0
40,204,18.43,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.581,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.188,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.126,"InChI=1S/CH4O/c1-2/h2H,1H3",0.105,18.43,17.851032,,,0.3490508499145512,17.501981407165527,17.851032257080078,78.0,82.0,,86.0,,67.0
41,205,20.93,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.427,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.22,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.209,"InChI=1S/CH4O/c1-2/h2H,1H3",0.144,20.93,19.709612,,,0.1846978530883802,19.52491403961181,19.709611892700195,70.0,77.0,,76.0,,71.0
42,206,16.42,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.518,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.222,"InChI=1S/CH4O/c1-2/h2H,1H3",0.148,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.112,16.42,15.976397,,,0.0679625396728518,15.908434020996092,15.976396560668944,83.0,87.0,,88.0,,72.0
43,217,97.7,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.848,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.152,,0.0,,0.0,97.7,85.2112,,,-4.307958267211916,89.51915516662598,85.21119689941406,1.0,1.0,,1.0,,87.0
44,218,67.9,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.713,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.287,,0.0,,0.0,67.9,67.89117,,,-8.319610727310177,76.2107774143219,67.89116668701172,2.0,2.0,,2.0,,89.0
45,219,56.6,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.651,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.349,,0.0,,0.0,56.6,59.82473,,,-10.274051786422731,70.09878170585633,59.8247299194336,4.0,3.0,,3.0,,91.0
46,220,48.9,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.592,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.408,,0.0,,0.0,48.9,52.56781,,,-11.714717666625972,64.28252772521972,52.56781005859375,12.0,10.0,,4.0,,93.0
47,221,35.5,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.518,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.482,,0.0,,0.0,35.5,38.737034,,,-14.70163052749634,53.43866437149048,38.73703384399414,30.0,26.0,,6.0,,96.0
48,222,23.8,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.617,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.383,,0.0,,0.0,23.8,27.964275,,,-15.714911993026732,43.67918735313416,27.964275360107425,60.0,50.0,,12.0,,97.0
49,223,16.9,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.707,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.293,,0.0,,0.0,16.9,21.454762,,,-13.35217401313782,34.80693551826477,21.454761505126957,82.0,71.0,,27.0,,95.0
50,224,11.0,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.749,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.251,,0.0,,0.0,11.0,18.677664,,,-11.988887525558477,30.66655132865906,18.677663803100582,89.0,80.0,,36.0,,94.0
51,225,10.5,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.79,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.21,,0.0,,0.0,10.5,16.207027,,,-10.4177202796936,26.62474771499633,16.207027435302734,90.0,85.0,,46.0,,92.0
52,226,9.2,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.828,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.172,,0.0,,0.0,9.2,14.111986,,,-8.766699668884275,22.878685829162595,14.11198616027832,92.5,89.0,,60.0,,90.0
53,227,8.2,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",0.866,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.134,,0.0,,0.0,8.2,12.197161,,,-6.935463222503664,19.13262394332886,12.197160720825195,96.0,92.0,,77.0,,88.0
