prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
20,253,24.65,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.5,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,24.65,20.202633,27.48,-2.830000000000002,-9.858776664733888,30.061409568786623,20.20263290405273,112.5,122.0,127.0,119.0,82.0,173.0
21,254,24.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.4,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,24.7,20.599522,29.68,-4.98,-10.592476654052737,31.191998291015626,20.59952163696289,111.0,118.0,117.0,110.0,111.0,187.0
22,255,25.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.3,,0.0,25.85,23.049454,31.880000000000003,-6.030000000000001,-9.273133277893066,32.32258701324463,23.04945373535156,100.0,105.0,104.0,97.0,129.0,165.0
23,256,27.5,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.2,,0.0,27.5,26.912971,34.08,-6.579999999999998,-6.540204238891597,33.45317573547363,26.91297149658203,89.0,91.0,88.0,88.0,142.0,133.0
24,257,31.1,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.5,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,31.1,32.717365,36.28,-5.18,-1.8663991928100567,34.583764457702635,32.71736526489258,70.5,71.0,64.0,78.0,117.0,55.0
25,258,25.3,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.5,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.4,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,25.3,21.10387,30.05,-4.75,-10.860160064697268,31.96403045654297,21.103870391845703,104.0,114.0,114.0,102.0,107.0,190.0
26,259,25.75,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.5,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.3,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,25.75,23.599464,32.25,-6.5,-9.495154762268063,33.09461917877197,23.599464416503903,101.0,103.0,101.0,90.0,141.0,168.0
27,260,27.75,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.2,,0.0,27.75,27.497395,34.45,-6.700000000000003,-6.727813339233393,34.22520790100097,27.497394561767575,86.0,88.0,85.0,81.0,146.0,136.0
28,261,31.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.4,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,31.1,33.51226,36.650000000000006,-5.550000000000004,-1.8435361862182589,35.35579662322998,33.51226043701172,70.5,69.0,57.0,74.0,123.0,53.0
29,262,25.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.6,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.3,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,25.6,24.203194,32.620000000000005,-7.020000000000003,-9.663457679748532,33.866651344299314,24.20319366455078,102.0,100.0,98.0,84.0,149.0,169.0
30,263,27.35,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.2,,0.0,27.35,28.063385,34.82,-7.469999999999999,-6.933855056762695,34.99724006652832,28.063385009765625,91.5,86.0,82.0,76.0,161.0,138.0
31,264,30.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.6,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.3,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,30.7,34.02999,37.02000000000001,-6.320000000000011,-2.097837638854976,36.12782878875732,34.029991149902344,73.0,67.0,50.0,62.0,137.0,61.0
32,265,27.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.7,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.2,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,27.7,28.680813,35.19,-7.489999999999998,-7.088459396362303,35.76927223205566,28.68081283569336,87.0,84.0,78.0,68.0,163.0,140.0
33,266,30.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.7,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,30.65,34.449154,37.39000000000001,-6.740000000000009,-2.450707054138178,36.89986095428466,34.449153900146484,74.0,65.0,45.0,49.0,147.0,68.0
34,267,30.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,30.2,34.8449,37.760000000000005,-7.560000000000006,-2.8269948959350586,37.67189311981201,34.84489822387695,77.0,63.0,39.0,38.0,164.0,74.0
35,295,37.48,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.8,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,37.48,35.40435,37.07,0.4099999999999966,-1.0966533660888658,36.501003646850585,35.40435028076172,47.0,55.0,49.0,56.0,32.0,39.0
36,296,36.38,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.7,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,,0.0,36.38,34.99902,36.77,-0.3899999999999934,-1.3443115234374972,36.34333114624023,34.999019622802734,52.0,58.0,55.0,58.0,48.0,44.0
37,297,35.3,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.6,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,,0.0,35.3,34.929615,36.47,-1.1700000000000017,-1.2560436248779323,36.185658645629886,34.92961502075195,56.0,60.0,61.0,60.0,63.0,42.0
38,298,35.18,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.5,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.4,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,,0.0,35.18,34.953117,36.17,-0.990000000000002,-1.074868774414064,36.02798614501953,34.95311737060547,57.0,59.0,66.0,64.0,60.5,37.0
39,299,34.88,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.5,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.4,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,,0.0,34.88,34.86192,35.870000000000005,-0.990000000000002,-1.0083942413330078,35.87031364440918,34.86191940307617,59.0,62.0,70.0,67.0,60.5,36.0
40,300,34.5,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.3,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,,0.0,34.5,34.863766,35.57,-1.0700000000000005,-0.8488754272460923,35.71264114379883,34.863765716552734,61.0,61.0,74.0,69.0,62.0,32.0
41,301,34.53,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.7,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.2,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,,0.0,34.53,35.047832,35.27,-0.7399999999999949,-0.5071361541748018,35.554968643188474,35.04783248901367,60.0,57.0,77.0,71.0,52.0,24.0
42,302,34.95,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.8,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.1,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.1,,0.0,34.95,35.313255,34.970000000000006,-0.0200000000000031,-0.084040832519534,35.39729614257813,35.313255310058594,58.0,56.0,80.0,73.0,41.0,11.0
43,303,38.13,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.7,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,38.13,35.966675,37.44,0.6900000000000048,-0.9440921783447253,36.91076698303223,35.9666748046875,43.0,48.0,44.0,48.0,21.0,34.0
44,304,37.03,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.6,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,,0.0,37.03,35.527084,37.14,-0.1099999999999994,-1.2260101318359349,36.75309448242187,35.52708435058594,49.0,53.0,48.0,51.0,42.0,41.0
45,305,36.48,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.5,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,,0.0,36.48,35.51499,36.84,-0.3600000000000065,-1.08043022155762,36.595421981811526,35.514991760253906,51.0,54.0,53.0,54.0,47.0,38.0
46,306,36.3,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.4,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.4,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,,0.0,36.3,35.55556,36.540000000000006,-0.2400000000000091,-0.8821884155273452,36.43774948120117,35.55556106567383,53.0,52.0,59.0,57.0,44.0,33.0
47,307,36.23,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.5,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.3,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,,0.0,36.23,35.562,36.24,-0.0100000000000051,-0.7180767059326172,36.28007698059082,35.5620002746582,54.0,51.0,65.0,59.0,40.0,28.0
48,308,35.98,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.2,,0.0,35.98,35.61395,35.94,0.0399999999999991,-0.508455657958983,36.12240447998047,35.613948822021484,55.0,50.0,68.0,63.0,39.0,25.0
49,309,36.55,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.7,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.2,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.1,,0.0,36.55,35.87114,35.64000000000001,0.9099999999999896,-0.0935924530029268,35.964731979370114,35.87113952636719,50.0,49.0,72.0,66.0,15.0,12.0
50,310,38.75,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.6,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.3,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,38.75,36.50977,37.81,0.9399999999999976,-0.8107608795166001,37.320530319213866,36.50976943969727,38.0,43.0,38.0,42.0,14.0,30.0
51,311,37.75,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.5,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.3,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,,0.0,37.75,36.179787,37.510000000000005,0.2399999999999948,-0.9830711364746064,37.16285781860351,36.179786682128906,44.0,47.0,42.0,45.0,35.0,35.0
52,312,37.7,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.4,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.3,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,,0.0,37.7,36.217346,37.21,0.490000000000002,-0.7878391265869169,37.00518531799317,36.21734619140625,45.0,46.0,47.0,47.0,28.0,29.0
53,313,37.1,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.4,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.3,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.3,,0.0,37.1,36.380337,36.91,0.1899999999999977,-0.4671760559082045,36.847512817382814,36.38033676147461,48.0,45.0,52.0,50.0,36.0,23.0
54,314,37.65,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.5,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.3,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.2,,0.0,37.65,36.47085,36.61,1.0399999999999991,-0.2189884185791015,36.68984031677246,36.47085189819336,46.0,44.0,58.0,53.0,10.0,15.0
55,315,38.43,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.3,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.1,,0.0,38.43,36.704453,36.31000000000001,2.1199999999999903,0.1722846984863295,36.53216781616211,36.70445251464844,40.0,42.0,63.0,55.0,2.0,8.0
56,316,38.85,Celcius,molar,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.5,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.1,,0.0,38.85,37.10923,38.18,0.6700000000000017,-0.6210636138916001,37.73029365539551,37.10923004150391,37.0,40.0,35.0,37.0,23.0,26.0
57,317,38.33,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.4,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.2,,0.0,38.33,36.90027,37.88,0.4499999999999957,-0.6723526000976534,37.57262115478515,36.9002685546875,42.0,41.0,37.0,40.0,29.0,27.0
58,318,38.38,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0.4,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.3,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",0.3,,0.0,38.38,37.189495,37.58,0.8000000000000043,-0.2254535675048856,37.41494865417481,37.18949508666992,41.0,39.0,41.0,41.0,18.0,16.0
