prediction_row_position,source_row_index,value,unit,fraction_type,temperature,temperature_unit,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
20,52,0.4681155494056895,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.8,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,,0.0,,0.0,0.4681155494056895,0.4199159,0.5921788342162086,-0.1240632848105191,-0.1674066722393036,0.5873225867748261,0.4199159145355224,2267.5,2376.0,1702.5,1913.0,4653.0,6055.0
21,53,0.4045642008390538,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.7,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,,0.0,,0.0,0.4045642008390538,0.35476178,0.5579624197343171,-0.1533982188952633,-0.1934322327375411,0.5481940120458603,0.3547617793083191,2420.0,2583.0,1772.0,2020.0,4891.0,6234.0
22,54,0.3509139681722926,ln(mPa*s),molar,320.65,K,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.6,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,,0.0,,0.0,0.3509139681722926,0.316728,0.5237460052524257,-0.172832037080133,-0.192337441444397,0.5090654373168946,0.3167279958724975,2569.5,2673.0,1836.0,2106.0,5028.0,6223.0
23,55,0.312460797119292,ln(mPa*s),molar,320.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.5,,0.0,,0.0,0.312460797119292,0.27094266,0.4895295907705341,-0.1770687936512421,-0.1989942044019699,0.4699368625879287,0.2709426581859588,2652.5,2788.0,1921.0,2229.0,5059.0,6263.0
24,56,0.2841390004754652,ln(mPa*s),molar,320.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.4,,0.0,,0.0,0.2841390004754652,0.23164785,0.4553131762886425,-0.1711741758131773,-0.1991604387760162,0.4308082878589629,0.2316478490829467,2728.5,2903.0,1994.0,2324.0,5011.5,6268.0
25,57,0.2694024558803033,ln(mPa*s),molar,320.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.3,,0.0,,0.0,0.2694024558803033,0.22011499,0.421096761806751,-0.1516943059264477,-0.1715647220611572,0.3916797131299973,0.22011499106884,2777.0,2936.0,2063.0,2427.0,4877.0,6086.0
26,58,0.2574290133967343,ln(mPa*s),molar,320.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.2,,0.0,,0.0,0.2574290133967343,0.23533902,0.3868803473248595,-0.1294513339281252,-0.1172121226787566,0.3525511384010314,0.2353390157222747,2813.0,2899.0,2138.0,2535.0,4694.0,5581.0
27,59,0.2735471090476926,ln(mPa*s),molar,320.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",0.1,,0.0,,0.0,0.2735471090476926,0.25504383,0.352663932842968,-0.0791168237952754,-0.058378729224205,0.3134225636720658,0.2550438344478607,2760.0,2837.0,2206.0,2632.0,4154.0,4719.0
28,60,-0.9191919691232232,ln(mPa*s),molar,303.15,K,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.9,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.1,,0.0,,0.0,-0.9191919691232232,-0.9011987,-0.9831577830065976,0.0639658138833743,0.0548729717731475,-0.9560716569423676,-0.90119868516922,6888.0,6877.0,5900.0,6983.0,1278.0,1586.0
29,61,-0.6055798794574341,ln(mPa*s),molar,303.15,K,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.8,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,,0.0,,0.0,-0.6055798794574341,-0.69784343,-0.8117994003859808,0.2062195209285466,0.0916308999061584,-0.7894743323326111,-0.6978434324264526,5986.0,6375.0,5659.0,6686.0,644.0,1185.0
30,62,-0.4312741879177847,ln(mPa*s),molar,303.15,K,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.7,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,,0.0,,0.0,-0.4312741879177847,-0.514928,-0.6404410177653638,0.209166829847579,0.107949024438858,-0.6228770077228546,-0.5149279832839966,5227.5,5583.0,5262.0,6180.0,633.0,1054.0
31,63,-0.2620341835827224,ln(mPa*s),molar,303.15,K,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.6,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,,0.0,,0.0,-0.2620341835827224,-0.36354065,-0.4690826351447469,0.2070484515620245,0.0927390336990356,-0.4562796831130981,-0.3635406494140625,4518.5,4980.0,4692.5,5508.0,642.0,1176.0
32,64,-0.0994716760173427,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.5,,0.0,,0.0,-0.0994716760173427,-0.20761149,-0.2977242525241301,0.1982525765067874,0.0820708721876144,-0.2896823585033417,-0.2076114863157272,3926.5,4319.0,4106.0,4808.0,663.0,1268.0
33,65,0.0527291986295636,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.4,,0.0,,0.0,0.0527291986295636,-0.017227218,-0.1263658699035132,0.1790950685330768,0.1058578163385391,-0.1230850338935852,-0.017227217555046,3413.0,3634.0,3558.0,4134.0,700.0,1073.0
34,66,0.2023972296741766,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.3,,0.0,,0.0,0.2023972296741766,0.16072522,0.0449925127171036,0.1574047169570729,0.1172129303216934,0.0435122907161712,0.1607252210378646,2973.5,3109.0,3015.0,3477.0,764.0,998.0
35,67,0.3398615597259212,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.2,,0.0,,0.0,0.3398615597259212,0.30574253,0.2163508953377205,0.1235106643882006,0.095632916688919,0.2101096153259277,0.3057425320148468,2603.0,2705.0,2542.0,2949.0,909.0,1159.0
36,68,0.4598262430709109,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.1,,0.0,,0.0,0.4598262430709109,0.41800132,0.3877092779583374,0.0721169651125735,0.0412943840026855,0.3767069399356842,0.4180013239383697,2288.0,2381.0,2136.0,2468.0,1203.0,1815.0
37,69,-0.8699166481331506,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.9,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.1,,0.0,,0.0,-0.8699166481331506,-0.94951755,-1.0241898493637518,0.1542732012306011,0.0711345136165619,-1.020652061700821,-0.949517548084259,6806.0,6953.0,5938.0,7054.0,779.0,1391.0
38,70,-0.6933083715005072,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.8,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,,0.0,,0.0,-0.6933083715005072,-0.74214923,-0.8482723482590064,0.1549639767584992,0.1047299027442932,-0.8468791365623475,-0.7421492338180542,6358.0,6500.0,5723.0,6799.0,774.0,1083.0
39,71,-0.520153972507355,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.7,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,,0.0,,0.0,-0.520153972507355,-0.5480599,-0.6723548471542614,0.1522008746469064,0.1250463306903838,-0.6731062114238738,-0.54805988073349,5616.0,5747.0,5346.0,6342.0,787.0,947.0
40,72,-0.3495324171164961,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.6,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,,0.0,,0.0,-0.3495324171164961,-0.34805858,-0.4964373460495163,0.1469049289330202,0.1512747049331664,-0.4993332862854003,-0.3480585813522339,4883.5,4906.0,4794.0,5678.0,805.0,836.0
41,73,-0.1855883584953201,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.5,,0.0,,0.0,-0.1855883584953201,-0.139374,-0.3205198449447712,0.1349314864494511,0.1861863583326339,-0.3255603611469269,-0.1393740028142929,4223.5,4070.0,4188.0,4956.0,857.0,707.0
42,74,-0.0248679190043356,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.4,,0.0,,0.0,-0.0248679190043356,0.05127117,-0.1446023438400261,0.1197344248356905,0.2030586063861847,-0.1517874360084534,0.0512711703777313,3647.5,3394.0,3622.0,4235.0,929.0,664.0
43,75,0.1282539896797683,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.3,,0.0,,0.0,0.1282539896797683,0.20306052,0.0313151572647189,0.0969388324150493,0.1810750335454941,0.0219854891300201,0.2030605226755142,3189.5,2990.0,3063.0,3563.0,1034.0,721.0
44,76,0.2758496941406867,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.2,,0.0,,0.0,0.2758496941406867,0.34859395,0.2072326583694641,0.0686170357712225,0.1528355360031127,0.1957584142684936,0.3485939502716064,2758.0,2602.0,2576.0,2997.0,1234.0,826.0
45,77,0.4190704869249163,ln(mPa*s),molar,303.15,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",0.1,,0.0,,0.0,0.4190704869249163,0.44248283,0.3831501594742091,0.0359203274507071,0.0729514896869659,0.3695313394069671,0.4424828290939331,2382.5,2320.0,2143.0,2489.0,1637.5,1377.0
46,78,-0.0888797845895701,ln(mPa*s),molar,305.65,K,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.9,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.1,,0.0,,0.0,-0.0888797845895701,-0.06857805,-0.0709886984170063,-0.0178910861725637,-0.0126037642359733,-0.0559742853045463,-0.0685780495405197,3886.0,3822.0,3387.0,3865.0,3053.0,3465.0
47,79,-0.0400649806180963,ln(mPa*s),molar,305.65,K,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.8,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.2,,0.0,,0.0,-0.0400649806180963,-0.005744815,-0.0042828082729688,-0.0357821723451274,-0.0152235269546508,0.0094787120819091,-0.0057448148727416,3706.0,3587.0,3162.0,3606.0,3415.5,3552.0
48,80,0.0112826669556708,ln(mPa*s),molar,305.65,K,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.7,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.3,,0.0,,0.0,0.0112826669556708,0.05027625,0.0624230818710686,-0.0511404149153978,-0.0246554598212242,0.0749317094683647,0.0502762496471405,3532.0,3399.0,2963.0,3370.0,3697.0,3841.0
49,81,0.072301171920013,ln(mPa*s),molar,305.65,K,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.6,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.4,,0.0,,0.0,0.072301171920013,0.10131271,0.1291289720151061,-0.0568278000950931,-0.0390719950199127,0.1403847068548202,0.1013127118349075,3350.0,3275.0,2782.0,3166.0,3790.5,4253.0
50,82,0.1294052822262653,ln(mPa*s),molar,305.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.5,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.5,,0.0,,0.0,0.1294052822262653,0.15566835,0.1958348621591436,-0.0664295799328783,-0.0501693561673164,0.2058377042412758,0.1556683480739593,3183.0,3123.0,2605.0,2962.0,3946.5,4528.0
51,83,0.2017064541462784,ln(mPa*s),molar,305.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.6,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.4,,0.0,,0.0,0.2017064541462784,0.21606924,0.2625407523031811,-0.0608342981569027,-0.055221465229988,0.2712907016277313,0.2160692363977432,2979.0,2948.0,2430.0,2761.0,3860.0,4645.0
52,84,0.271474782463998,ln(mPa*s),molar,305.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.7,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.3,,0.0,,0.0,0.271474782463998,0.30225998,0.3292466424472186,-0.0577718599832206,-0.0344837173819541,0.3367436990141868,0.3022599816322326,2768.0,2711.0,2259.0,2569.0,3814.0,4129.0
53,85,0.351144226681592,ln(mPa*s),molar,305.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.8,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.2,,0.0,,0.0,0.351144226681592,0.38476264,0.3959525325912562,-0.0448083059096641,-0.0174340516328811,0.4021966964006424,0.3847626447677612,2568.0,2478.0,2117.0,2405.0,3601.5,3621.0
54,86,0.4393332357432639,ln(mPa*s),molar,305.65,K,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.9,"InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",0.1,,0.0,,0.0,0.4393332357432639,0.45889008,0.4626584227352937,-0.0233251869920297,-0.0087596133351326,0.467649693787098,0.4588900804519653,2338.5,2275.0,1978.0,2234.0,3170.0,3315.0
55,87,-0.3776239552510235,ln(mPa*s),molar,298.15,K,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,0.9,"InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",0.1,,0.0,,0.0,-0.3776239552510235,-0.37094373,-0.3869263990267195,0.009302443775696,0.0148027062416076,-0.385746431350708,-0.3709437251091003,5004.0,5018.0,4413.0,5209.0,2259.0,2430.0
