prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
12,67,36.15,-,molar,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.35,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.35,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",0.2,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,0.1,36.15,44.512337,33.095,3.055,9.658298301696782,34.85403842926025,44.51233673095703,62.0,51.0,34.0,63.0,33.0,4.0
13,76,28.58,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.804,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.196,,0.0,,0.0,28.58,27.833845,17.759999999999998,10.82,5.768823745727538,22.065021392822267,27.833845138549805,75.0,79.0,52.0,92.0,14.0,11.0
14,77,44.18,-,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.602,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.398,,0.0,,0.0,44.18,45.97747,29.880000000000003,14.299999999999995,11.691875900268547,34.28559449768067,45.97747039794922,56.0,49.0,40.0,64.0,4.0,2.0
15,78,54.14,-,molar,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.592,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.408,,0.0,,0.0,54.14,58.237556,41.52,12.620000000000005,12.215371948242192,46.02218450927734,58.23755645751953,38.0,24.0,24.0,42.0,8.0,1.0
16,79,62.14,-,molar,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.796,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.204,,0.0,,0.0,62.14,64.728546,53.76,8.380000000000003,6.364792755126949,58.363753387451176,64.72854614257812,23.0,19.0,13.0,24.0,17.0,8.0
17,100,19.8,-,molar,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.48,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.25,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.2,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.07,19.8,17.449787,,,-0.012710876464844,17.462498016357422,17.449787139892578,89.0,94.0,,95.0,,66.0
18,101,37.3,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.399,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.371,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.134,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.096,37.3,26.661373,,,2.4455037441253644,24.21586939430237,26.66137313842773,61.0,82.0,,85.0,,42.0
19,102,60.5,-,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.49,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.243,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.151,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.116,60.5,56.57966,,,6.809700681686401,49.76995782661438,56.57965850830078,27.0,29.0,,35.0,,7.0
20,103,46.0,-,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.3,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",0.2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.1,46.0,52.40904,34.550000000000004,11.449999999999996,10.873040199279778,41.535998344421394,52.40903854370117,49.0,38.0,31.0,52.0,11.0,3.0
21,104,63.2,-,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.7,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.1,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.1,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",0.1,63.2,68.30188,54.6,8.600000000000001,3.962132072448725,64.33974781036378,68.3018798828125,21.0,14.0,11.0,20.0,16.0,32.0
22,105,48.0,-,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.4,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.3,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",0.23,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",0.07,48.0,51.33074,,,7.85509124755859,43.47565063476563,51.33074188232422,45.0,41.0,,46.0,,6.0
23,106,45.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.739,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.261,,0.0,,0.0,45.0,43.46026,32.116,12.884,6.341215551376344,37.119042932510375,43.46025848388672,51.0,54.0,36.0,57.0,6.0,9.0
24,107,50.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.653,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.347,,0.0,,0.0,50.0,48.18152,36.932,13.068000000000003,5.352469659805301,42.8290488948822,48.1815185546875,42.0,45.0,29.0,50.0,5.0,15.0
25,108,55.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.558,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.442,,0.0,,0.0,55.0,52.681,42.252,12.747999999999998,3.5443861351013126,49.13661362075806,52.680999755859375,36.0,36.0,23.0,36.0,7.0,34.0
26,109,59.1,-,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.519,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.481,,0.0,,0.0,59.1,56.085426,46.56400000000001,12.535999999999994,1.8363655109405528,54.24906081962585,56.085426330566406,30.5,30.0,17.0,29.0,9.0,50.0
27,110,65.0,-,molar,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",0.662,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.338,,0.0,,0.0,65.0,62.046677,54.572,10.427999999999995,-1.6969289817810136,63.7436056175232,62.04667663574219,18.0,21.0,12.0,21.0,15.0,77.0
28,111,33.1,-,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.88,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.12,,0.0,,0.0,33.1,31.09251,,,-2.324362030029292,33.416872253417964,31.092510223388672,67.0,71.0,,65.0,,80.0
29,112,47.0,-,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.72,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.28,,0.0,,0.0,47.0,41.419563,,,-6.367937622070315,47.78750091552735,41.41956329345703,47.0,58.0,,39.0,,88.0
30,113,64.3,-,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.52,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.48,,0.0,,0.0,64.3,57.005814,,,-8.744973144531244,65.75078674316406,57.00581359863281,20.0,27.0,,17.0,,90.0
31,114,82.9,-,molar,"InChI=1S/C12H26O/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-12H2,1-2H3",0.67,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.33,,0.0,,0.0,82.9,79.228195,,,-3.587713088989261,82.81590827941895,79.22819519042969,6.0,9.0,,9.0,,85.0
32,121,70.2,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.58,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",0.21,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.14,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,0.07,70.2,39.972412,32.07,38.13,4.28330686569214,35.68910524368286,39.972412109375,11.0,62.0,38.0,59.0,2.0,29.0
33,122,78.5,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.66,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.2,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,0.07,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",0.07,78.5,42.26502,33.56999999999999,44.93000000000001,4.75221113204956,37.512807331085206,42.265018463134766,8.0,56.0,32.0,56.0,1.0,23.0
34,123,69.3,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.51,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.17,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",0.17,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.15,69.3,65.055405,62.74000000000001,6.559999999999988,0.2791983795166004,64.77620628356934,65.05540466308594,13.0,18.0,5.0,18.0,19.0,63.0
35,124,50.6,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.54,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",0.2,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.14,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.12,50.6,40.06888,32.078,18.522,4.6115947723388615,35.45728340148926,40.068878173828125,40.0,61.0,37.0,61.0,3.0,24.0
36,125,43.8,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.64,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.19,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",0.11,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",0.06,43.8,41.687363,32.678999999999995,11.121000000000002,5.21377101898193,36.47359165191651,41.68736267089844,57.0,57.0,35.0,58.0,12.0,20.0
37,126,65.0,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.527,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.473,,0.0,,0.0,65.0,59.638966,59.0315,5.968499999999999,-2.868522739410402,62.507488346099855,59.63896560668945,18.0,23.0,7.0,22.0,22.0,81.0
38,127,59.1,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.541,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.459,,0.0,,0.0,59.1,55.96212,53.285500000000006,5.814499999999995,-1.0358349800109892,56.99795503616333,55.96212005615234,30.5,31.0,14.0,26.0,24.0,75.0
39,128,55.0,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.59,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.41,,0.0,,0.0,55.0,53.23683,49.145,5.855000000000004,0.2089815139770507,53.02785015106201,53.23683166503906,36.0,34.0,16.0,31.0,23.0,65.0
40,129,50.0,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.651,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.349,,0.0,,0.0,50.0,49.85257,43.9905,6.009500000000003,1.767094898223874,48.08547468185425,49.852569580078125,42.0,42.0,20.0,37.0,21.0,53.0
41,130,45.0,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.714,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.286,,0.0,,0.0,45.0,46.30203,38.667,6.3330000000000055,3.320974540710452,42.98105411529541,46.30202865600586,51.0,48.0,28.0,48.0,20.0,35.0
42,131,68.0,-,molar,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.62,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.38,,0.0,,0.0,68.0,67.06357,77.058,-9.058000000000009,-9.154737014770504,76.21830513000488,67.06356811523438,14.0,17.0,3.0,10.0,49.0,92.0
43,132,61.0,-,molar,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.52,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.48,,0.0,,0.0,61.0,57.98941,66.968,-5.968000000000004,-9.13055603027344,67.11996643066406,57.98941040039063,25.0,26.0,4.0,16.0,46.0,91.0
44,133,41.5,-,molar,"InChI=1S/C16H34/c1-13(10-14(2,3)4)11-16(8,9)12-15(5,6)7/h13H,10-12H2,1-9H3",0.71,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.29,,0.0,,0.0,41.5,44.25581,43.761,-2.261000000000003,-1.9379776382446323,46.19378742218018,44.25580978393555,58.0,52.0,21.0,41.0,42.0,78.0
45,181,55.8,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.49,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.39,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",0.12,,0.0,55.8,60.729786,56.295,-0.4950000000000045,2.392074794769286,58.33771112442017,60.72978591918945,34.0,22.0,9.0,25.0,40.0,45.0
46,182,45.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.714,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.286,,0.0,,0.0,45.0,48.377148,40.809,4.1910000000000025,5.409492771148685,42.96765490341186,48.37714767456055,51.0,44.0,25.0,49.0,27.0,14.0
47,183,50.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.651,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.349,,0.0,,0.0,50.0,52.062325,45.94349999999999,4.056500000000007,3.989066770553592,48.07325775337219,52.06232452392578,42.0,39.0,19.0,38.0,29.0,31.0
48,184,55.0,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.59,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.41,,0.0,,0.0,55.0,55.444233,50.91499999999999,4.085000000000008,2.4274549674987824,53.016777973175046,55.44423294067383,36.0,32.0,15.0,32.0,28.0,44.0
49,185,59.1,-,molar,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.541,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.459,,0.0,,0.0,59.1,58.204937,54.9085,4.191499999999998,1.2171345691680884,56.98780241203308,58.20493698120117,30.5,25.0,10.0,27.0,26.0,59.0
50,186,65.0,-,molar,"InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3",0.527,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.473,,0.0,,0.0,65.0,62.195805,60.450500000000005,4.549499999999995,-0.3028072414398224,62.49861183738709,62.19580459594727,18.0,20.0,6.0,23.0,25.0,70.0
51,250,101.9,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.9,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.1,,0.0,,0.0,101.9,100.817665,,,-0.8638204574585018,101.68148555755616,100.81766510009766,2.0,2.0,,2.0,,73.0
52,251,71.9,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",0.8,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.2,,0.0,,0.0,71.9,89.356674,,,-2.2253292083740206,91.58200340270996,89.35667419433594,10.0,7.0,,6.0,,79.0
53,252,30.4,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.354,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.318,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.26,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.068,30.4,30.600035,26.703,3.696999999999999,2.4526620368957524,28.147372676849365,30.60003471374512,68.0,73.0,42.0,75.0,30.0,41.0
54,253,28.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.329,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.296,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.242,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.133,28.8,28.514133,25.665,3.1350000000000016,1.5889250125885006,26.92520844078064,28.51413345336914,74.0,78.0,46.0,78.0,32.0,56.0
55,254,25.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.282,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.257,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.254,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.207,25.7,24.469538,23.717,1.982999999999997,-0.1529108829498291,24.62244861793518,24.46953773498535,80.0,87.0,49.0,84.0,35.0,68.0
56,275,84.8,-,molar,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",0.91,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.09,,0.0,,0.0,84.8,100.171165,106.094,-21.29400000000001,-1.620300579071042,101.79146604537964,100.1711654663086,5.0,3.0,1.0,1.0,53.0,76.0
