test_row_position,source_row_index,y_true,y_pred_mix,component_inchi_0,fraction_0,pure_pred_0,component_inchi_1,fraction_1,pure_pred_1,component_inchi_2,fraction_2,pure_pred_2,component_inchi_3,fraction_3,pure_pred_3,n_components,weighted_pure_pred,predicted_excess,reference_ideal_value,reference_excess_value,ideal_error,excess_error
23,26,-15.8,-8.105545043945312,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.611,-17.477214813232422,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.235,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.154,11.23287582397461,,0.0,,3,0.538814380645753,-8.644359424591066,1.4766999999999983,-17.276699999999998,-0.9378856193542453,8.632340575408932
24,27,-12.8,-5.119182586669922,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.44,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,11.23287582397461,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.26,40.372467041015625,,0.0,,3,6.17672966003418,-11.295912246704102,7.508000000000001,-20.308,-1.3312703399658208,9.012087753295898
25,28,-10.5,-1.08526611328125,"InChI=1S/CH4O/c1-2/h2H,1H3",0.4,11.23287582397461,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.3,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.3,-17.477214813232422,,0.0,,3,11.361725997924808,-12.446992111206058,13.11,-23.61,-1.748274002075192,11.163007888793942
26,29,2.5,6.99308967590332,"InChI=1S/CH4O/c1-2/h2H,1H3",0.6,11.23287582397461,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.34,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.06,-17.477214813232422,,0.0,,3,19.41773139953613,-12.424641723632812,21.742,-19.242,-2.3242686004638706,6.817358276367189
27,30,-9.7,1.268768310546875,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.37,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.37,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.26,-17.477214813232422,,0.0,,3,14.549901008605955,-13.281132698059082,16.701999999999998,-26.402,-2.152098991394043,13.120867301940919
28,31,-4.0,5.36029052734375,"InChI=1S/CH4O/c1-2/h2H,1H3",0.5,11.23287582397461,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.38,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.12,-17.477214813232422,,0.0,,3,18.860709609985356,-13.500419082641605,21.284,-25.284,-2.4232903900146425,11.783580917358394
29,32,-16.0,-1.9785003662109373,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.463,-17.477214813232422,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.428,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.109,11.23287582397461,,0.0,,3,10.41184889984131,-12.390349266052247,12.523099999999998,-28.5231,-2.1112511001586878,16.132750733947752
30,33,-12.7,0.4067802429199219,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.436,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.348,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.216,11.23287582397461,,0.0,,3,13.946626052856448,-13.539845809936526,16.279600000000002,-28.9796,-2.3329739471435538,15.439754190063475
31,34,-4.0,7.250583648681641,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.459,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.427,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.114,-17.477214813232422,,0.0,,3,21.33499785995484,-14.084414211273195,24.1518,-28.1518,-2.816802140045162,14.067385788726806
32,35,-15.1,-0.3592567443847656,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.47,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.43,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,11.23287582397461,,0.0,,3,12.583144721984864,-12.94240146636963,14.951,-30.051,-2.3678552780151367,17.10859853363037
33,36,-10.0,4.555366516113281,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.48,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.22,-17.477214813232422,,0.0,,3,18.90365966796875,-14.348293151855469,21.654,-31.654,-2.75034033203125,17.30570684814453
34,37,-3.5,8.106828689575195,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.49,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.4,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.11,-17.477214813232422,,0.0,,3,22.35316555023193,-14.24633686065674,25.327,-28.827,-2.97383444976807,14.580663139343262
35,38,-9.2,5.560111999511719,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.5,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.2,-17.477214813232422,,0.0,,3,20.06065330505371,-14.50054130554199,22.94,-32.14,-2.8793466949462925,17.63945869445801
36,39,-10.1,4.9760284423828125,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.5,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.28,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.22,-17.477214813232422,,0.0,,3,19.48645149230957,-14.510423049926755,22.334,-32.434,-2.84754850769043,17.92357695007324
37,40,2.5,12.641853332519531,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.56,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.4,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.04,-17.477214813232422,,0.0,,3,26.402643280029302,-13.760789947509773,29.828000000000003,-27.328000000000003,-3.4253567199707007,13.56721005249023
38,41,-8.8,8.906782150268555,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.6,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.23,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.17,-17.477214813232422,,0.0,,3,23.835915145874026,-14.929132995605467,27.249,-36.049,-3.413084854125973,21.119867004394532
39,42,-13.5,6.843036651611328,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.6,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.25,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.15,11.23287582397461,,0.0,,3,21.539107894897462,-14.696071243286134,24.825,-38.325,-3.285892105102537,23.62892875671387
40,43,-13.2,6.609457015991211,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.6,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.26,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.14,11.23287582397461,,0.0,,3,21.25200698852539,-14.64254997253418,24.522,-37.722,-3.2699930114746074,23.07945002746582
41,44,-15.2,5.002643585205078,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.6,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.33,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.07,11.23287582397461,,0.0,,3,19.2423006439209,-14.23965705871582,22.401,-37.601,-3.158699356079101,23.361342941284178
42,45,-3.5,11.88490867614746,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.61,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.09,-17.477214813232422,,0.0,,3,26.424118309021,-14.539209632873536,30.013,-33.513,-3.588881690979001,18.973790367126462
43,46,-1.0,12.55234718322754,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.62,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.08,-17.477214813232422,,0.0,,3,27.00261512756348,-14.450267944335938,30.656,-31.656,-3.6533848724365185,17.20573205566406
44,47,-10.4,9.195945739746094,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.62,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.2,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.18,-17.477214813232422,,0.0,,3,24.13160606384277,-14.93566032409668,27.626,-38.026,-3.4943939361572305,23.090339675903323
45,48,1.7,15.77322769165039,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.66,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.3,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.04,-17.477214813232422,,0.0,,3,29.3166024017334,-13.543374710083008,33.228,-31.528,-3.9113975982666,17.98462528991699
46,49,-7.3,13.042184829711914,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.7,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.17,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.13,-17.477214813232422,,0.0,,3,27.898277893066403,-14.85609306335449,31.860999999999997,-39.161,-3.962722106933594,24.304906936645512
47,50,-12.5,10.767995834350586,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.7,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.2,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,11.23287582397461,,0.0,,3,25.888571548461908,-15.120575714111322,29.74,-42.24,-3.8514284515380908,27.11942428588868
48,51,-3.8,15.971370697021484,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.72,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.2,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.08,-17.477214813232422,,0.0,,3,29.91657424926758,-13.945203552246095,34.056,-37.856,-4.139425750732418,23.910796447753906
49,52,-12.5,11.933250427246094,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.72,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.18,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,11.23287582397461,,0.0,,3,27.045565185546877,-15.11231475830078,31.026,-43.526,-3.9804348144531225,28.413685241699223
50,53,0.2,18.82624244689941,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.75,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.2,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.05,-17.477214813232422,,0.0,,3,31.652064704895015,-12.825822257995604,35.985,-35.785,-4.332935295104985,22.959177742004393
51,54,2.0,20.954185485839844,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.77,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.2,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.03,-17.477214813232422,,0.0,,3,32.80905834197998,-11.854872856140132,37.271,-35.271,-4.461941658020024,23.416127143859867
52,55,4.5,23.00743103027344,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.8,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.18,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.02,-17.477214813232422,,0.0,,3,33.97034698486328,-10.962915954589846,38.59400000000001,-34.09400000000001,-4.623653015136725,23.131084045410162
53,56,-9.5,17.153491973876953,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.8,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.12,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.08,11.23287582397461,,0.0,,3,31.09933792114258,-13.945845947265628,35.56400000000001,-45.06400000000001,-4.464662078857426,31.11815405273438
54,57,-11.4,16.20061492919922,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.8,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.14,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.06,11.23287582397461,,0.0,,3,30.52513610839844,-14.32452117919922,34.958000000000006,-46.358,-4.432863891601567,32.03347882080078
55,58,-13.8,15.638578414916992,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.816,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.166,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.018,11.23287582397461,,0.0,,3,30.244907211303712,-14.60632879638672,34.7142,-48.5142,-4.469292788696286,33.90787120361328
56,59,-5.8,20.370534896850582,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.82,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.08,-17.477214813232422,,0.0,,3,32.83053337097168,-12.459998474121091,37.45600000000001,-43.25600000000001,-4.625466629028331,30.796001525878914
57,60,-12.4,17.94713592529297,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.834,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.134,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.032,11.23287582397461,,0.0,,3,31.68814275360107,-13.741006828308102,36.2958,-48.6958,-4.607657246398929,34.9547931716919
58,61,-9.5,21.267120361328125,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.859,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.097,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.044,11.23287582397461,,0.0,,3,33.47890588760376,-12.211785526275634,38.26689999999999,-47.76689999999999,-4.787994112396234,35.55511447372436
59,62,5.5,26.89330291748047,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.87,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.11,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.02,-17.477214813232422,,0.0,,3,36.010118370056155,-9.116815452575686,40.974,-35.474000000000004,-4.963881629943842,26.357184547424318
60,63,1.5,26.2119140625,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.87,40.372467041015625,"InChI=1S/CH4O/c1-2/h2H,1H3",0.1,11.23287582397461,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.03,-17.477214813232422,,0.0,,3,35.72301746368408,-9.51110340118408,40.67100000000001,-39.17100000000001,-4.947982536315926,29.659896598815926
61,64,8.5,32.58424758911133,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.95,40.372467041015625,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.025,-17.477214813232422,"InChI=1S/CH4O/c1-2/h2H,1H3",0.025,11.23287582397461,,0.0,,3,38.1977352142334,-5.613487625122069,43.54249999999999,-35.04249999999999,-5.344764785766593,29.42901237487792
62,65,-18.5,-17.140094757080078,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.99,-17.477214813232422,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.01,40.372467041015625,,0.0,,,0.0,,2,-16.898717994689942,-0.2413767623901357,-17.657,-0.843,0.7582820053100576,0.6016232376098642
63,66,-19.2,-16.802993774414062,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,0.98,-17.477214813232422,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",0.02,40.372467041015625,,0.0,,,0.0,,2,-16.32022117614746,-0.4827725982666031,-17.014,-2.186,0.69377882385254,1.7032274017333968
