source,source_file,source_row_index,data_id,split
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,274,mix:274,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,290,mix:290,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,291,mix:291,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,292,mix:292,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,293,mix:293,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,294,mix:294,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,295,mix:295,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,296,mix:296,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,297,mix:297,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,305,mix:305,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,306,mix:306,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,307,mix:307,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,308,mix:308,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,309,mix:309,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,310,mix:310,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,338,mix:338,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,339,mix:339,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,340,mix:340,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,341,mix:341,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,342,mix:342,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,343,mix:343,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,344,mix:344,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,345,mix:345,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,346,mix:346,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,347,mix:347,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,348,mix:348,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,349,mix:349,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,350,mix:350,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,351,mix:351,test
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,0,mix:0,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,1,mix:1,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,2,mix:2,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,3,mix:3,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,9,mix:9,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,10,mix:10,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,11,mix:11,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,12,mix:12,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,13,mix:13,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,14,mix:14,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,15,mix:15,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,16,mix:16,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,17,mix:17,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,18,mix:18,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,19,mix:19,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,20,mix:20,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,21,mix:21,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,22,mix:22,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,23,mix:23,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,24,mix:24,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,25,mix:25,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,26,mix:26,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,27,mix:27,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,28,mix:28,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,29,mix:29,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,30,mix:30,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,31,mix:31,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,32,mix:32,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,33,mix:33,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,34,mix:34,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,35,mix:35,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,36,mix:36,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,37,mix:37,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,38,mix:38,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,39,mix:39,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,40,mix:40,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,41,mix:41,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,42,mix:42,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,43,mix:43,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,44,mix:44,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,45,mix:45,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,46,mix:46,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,47,mix:47,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,48,mix:48,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,49,mix:49,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,50,mix:50,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,51,mix:51,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,52,mix:52,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,53,mix:53,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,54,mix:54,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,55,mix:55,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,56,mix:56,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,57,mix:57,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,58,mix:58,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,59,mix:59,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,60,mix:60,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,61,mix:61,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,62,mix:62,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,63,mix:63,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,64,mix:64,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,65,mix:65,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,66,mix:66,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,67,mix:67,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,76,mix:76,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,77,mix:77,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,78,mix:78,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,79,mix:79,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,80,mix:80,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,81,mix:81,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,82,mix:82,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,83,mix:83,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,84,mix:84,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,85,mix:85,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,86,mix:86,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,87,mix:87,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,88,mix:88,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,99,mix:99,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,100,mix:100,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,101,mix:101,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,102,mix:102,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,103,mix:103,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,104,mix:104,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,105,mix:105,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,106,mix:106,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,107,mix:107,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,108,mix:108,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,109,mix:109,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,110,mix:110,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,111,mix:111,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,112,mix:112,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,113,mix:113,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,114,mix:114,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,121,mix:121,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,122,mix:122,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,123,mix:123,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,124,mix:124,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,125,mix:125,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,126,mix:126,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,127,mix:127,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,128,mix:128,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,129,mix:129,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,130,mix:130,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,131,mix:131,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,132,mix:132,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,133,mix:133,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,154,mix:154,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,155,mix:155,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,156,mix:156,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,157,mix:157,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,158,mix:158,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,159,mix:159,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,160,mix:160,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,161,mix:161,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,162,mix:162,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,163,mix:163,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,164,mix:164,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,165,mix:165,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,166,mix:166,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,167,mix:167,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,168,mix:168,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,169,mix:169,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,170,mix:170,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,171,mix:171,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,172,mix:172,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,173,mix:173,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,174,mix:174,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,175,mix:175,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,176,mix:176,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,177,mix:177,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,178,mix:178,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,179,mix:179,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,180,mix:180,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,181,mix:181,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,182,mix:182,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,183,mix:183,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,184,mix:184,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,185,mix:185,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,186,mix:186,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,187,mix:187,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,188,mix:188,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,189,mix:189,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,190,mix:190,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,191,mix:191,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,192,mix:192,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,193,mix:193,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,194,mix:194,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,195,mix:195,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,196,mix:196,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,197,mix:197,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,198,mix:198,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,199,mix:199,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,200,mix:200,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,201,mix:201,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,202,mix:202,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,203,mix:203,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,204,mix:204,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,205,mix:205,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,206,mix:206,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,207,mix:207,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,208,mix:208,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,209,mix:209,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,210,mix:210,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,211,mix:211,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,212,mix:212,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,213,mix:213,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,214,mix:214,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,215,mix:215,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,216,mix:216,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,217,mix:217,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,218,mix:218,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,219,mix:219,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,220,mix:220,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,221,mix:221,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,222,mix:222,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,223,mix:223,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,224,mix:224,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,225,mix:225,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,226,mix:226,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,227,mix:227,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,228,mix:228,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,229,mix:229,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,230,mix:230,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,231,mix:231,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,232,mix:232,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,233,mix:233,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,234,mix:234,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,235,mix:235,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,236,mix:236,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,237,mix:237,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,238,mix:238,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,239,mix:239,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,240,mix:240,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,241,mix:241,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,242,mix:242,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,243,mix:243,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,244,mix:244,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,245,mix:245,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,246,mix:246,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,247,mix:247,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,248,mix:248,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,249,mix:249,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,250,mix:250,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,251,mix:251,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,252,mix:252,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,253,mix:253,train
mix,datasets/fuel_ignition_numbers/processed_data/dcn_mix_exp.csv,254,mix:254,train
